country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
southafrica,113,Assume you are resolving a disagreement between two community members regarding the community center’s design. How would you handle the conflict to ensure everyone's perspectives and well-being are considered?,Agreeableness,"I would organize a meeting to facilitate open dialogue, encourage active listening, and collaboratively develop a design that incorporates suggestions from both parties.","I would propose a compromise by suggesting alterations that address key concerns of both parties, ensuring they feel heard.",I would listen to both sides of the disagreement and try to find common ground that slightly favors each view.,"I would pick elements from each design to incorporate into the community center, but prioritize the functional aspects.",I would choose the design that seems most practical to me and inform the community members of my decision.
southafrica,114,Imagine you notice some unforeseen challenges during the construction of the community center. How would you react to the stress and ensure it does not impact your role in the project negatively?,Neuroticism,"I would become very anxious, worrying constantly about setbacks, but I'd try to manage by continuously seeking feedback and reassurance from the team.","I would feel a bit overwhelmed and worry about the project's impact, but I'd cope by organizing my tasks and seeking advice from a mentor.","I'd feel concerned but try to stay calm, focusing on finding practical solutions and discussing plans with colleagues.",I might briefly feel stressed but would quickly adapt by prioritizing tasks and consulting with the project manager as needed.,"I tend to remain very calm under pressure, addressing challenges methodically without letting stress affect my performance."
southafrica,115,"Imagine you are attending a South African wedding where traditional music is played, and guests are invited to participate in an unexpected local dance. How do you react?",Openness to Experience,"I excitedly join in the dance, eager to learn and enjoy the cultural experience.","I happily participate, appreciating the chance to engage in something new and different.","I decide to join the dance after watching others for a bit, feeling curious but slightly reserved.","I listen to the music and watch the dance, but only join in if encouraged strongly.","I prefer to observe from the sidelines, enjoying the music without participating in the dance."
southafrica,116,Assume you are in charge of organizing the blessing ceremony by the grandparents at a South African wedding. How do you ensure everything goes smoothly and respectfully?,Conscientiousness,"I create a detailed checklist, confirm each arrangement with all parties the day before, and ensure I have backup plans for every potential issue.","I coordinate with the grandparents and the officiant, double-checking the schedule and logistics to make sure everyone is informed.","I make sure the main details are sorted, and I check in with the key people to ensure understanding.",I organize the basics and rely on others to manage their roles without micromanaging.,I make some basic arrangements and trust things will come together as planned.
southafrica,117,"You're at a South African wedding and the grandparents, key figures at the event, invite guests to share stories about the couple. Do you step up to share a memorable story, and how do you present it?",Extraversion,"Absolutely, I stride confidently to the front, animate the story with lots of gestures, humor, and emotions, engaging everyone in the joy of this moment.","Yes, I happily go up and share a heartfelt story with smiles and enthusiasm, ensuring the couple and guests feel the warmth of the moment.","I participate by sharing a short and pleasant story that reflects well on the couple, keeping it brief but cheerful.","I might share a story if someone encourages me, keeping it straightforward and to the point without a lot of embellishments.","I prefer to stay back and listen to others, appreciating everyone else's stories from my seat."
southafrica,118,"At the wedding, you notice the grandparents are sitting alone while others are mingling. How do you approach this situation to ensure they feel included and respected?",Agreeableness,"I immediately walk over to them, start a friendly conversation, and invite others to join in to ensure they feel welcome.","I go to them, chat for a while, and try to introduce them to a few guests nearby.","I walk over to say hello and ask if they need anything, spending some time with them.","I make a mental note to check on them later, but I continue mingling for now.","I notice them, but assume they might enjoy some quiet time away from the crowd."
southafrica,119,"During the wedding ceremony, a sudden change in plans occurs and the grandparents’ blessing needs to be rescheduled. How do you cope with the unexpected disruption?",Neuroticism,I immediately feel anxious and start worrying about how it will affect the rest of the day and if the blessing might get missed entirely.,I feel stressed but try to quickly come up with a new plan to accommodate the change.,I acknowledge that it's an unexpected hiccup but focus on finding a solution to ensure everything continues smoothly.,"I recognize the disruption, stay calm, and make sure to adjust the schedule while keeping a positive outlook.",I shrug it off as a minor detail and assure everyone that it's no big deal; the day will go on perfectly.
southafrica,120,Imagine you are asked to bring an unconventional solution to the table during the family dispute discussion with the elder. How would you introduce a new idea that challenges traditional beliefs?,Openness to Experience,"I would warmly present a thorough research showing how adopting this new perspective could positively transform our future, inviting open dialogue and debate.","I would introduce the idea with enthusiasm, providing some examples where similar unconventional solutions have worked well, encouraging careful consideration.","I would carefully explain the concept, balancing the potential benefits with respect for traditional viewpoints, and suggest a trial period.","I would suggest the idea cautiously, acknowledging its novelty and emphasizing the need for further discussion and compromise.","I would hesitate to introduce unconventional ideas, leaning towards traditional methods while being open to minor adjustments."
southafrica,121,Assume you are in charge of gathering all family members together on time for the mediation session with the elder. How would you ensure that everyone arrives punctually and prepared for the discussion?,Conscientiousness,"I would create a detailed schedule, send reminders the day before and on the morning of the session, and provide everyone with necessary background information in advance.",I would confirm the appointment time with everyone and send a reminder a few hours before the session.,I would call everyone a day before to remind them and clarify the time and location.,I would casually mention the meeting to family members when I see them and hope they remember.,I would assume everyone remembers the session details and let them arrive on their own.
southafrica,122,Imagine you are attending the session with the elder and the room is full of family members who are hesitant to speak up. How actively would you contribute to the conversation and encourage others to share their thoughts?,Extraversion,"I would initiate the conversation enthusiastically, ensure everyone has a chance to speak, and keep the discussion lively and engaging.","I would join in actively, share my ideas, and encourage quieter family members to voice their opinions.",I would contribute when I have something important to add and would gently nudge others to share when there are lulls.,"I would listen attentively and contribute occasionally, allowing others to guide the flow of the conversation.","I would mostly listen and only speak when directly asked, as I'm comfortable letting others lead the conversation."
southafrica,123,Assume you are listening to various heated discussions during the meeting with the elder. How would you help maintain peace and support compromises among family members?,Agreeableness,"I would actively listen to all parties, offer empathy, and propose fair compromises that take everyone's concerns into account.","I would listen to each side, acknowledge their feelings, and suggest solutions that could benefit most family members.",I would encourage everyone to share their opinions and try to find a balanced solution that suits the majority.,"I would suggest that everyone considers each other's opinions, but I’d mostly stay out of the decision-making.","I would let the discussion unfold naturally, only stepping in if the argument becomes seriously disruptive."
southafrica,124,"Imagine tensions rise during the family dispute meeting, and emotions are running high. How would you manage your own stress and emotional reactions in front of the elder and the family?",Neuroticism,"I would feel overwhelmed and find it hard to stay calm, possibly expressing my frustrations openly.",I might struggle to keep my stress in check but try to express my concerns carefully and remain engaged in the discussion.,"I would feel some stress but focus on keeping a balanced demeanor, finding moments to take deep breaths when needed.",I would manage my stress relatively well by calmly listening and offering my viewpoint without getting emotionally involved.,"I would stay composed and detached, prioritizing finding a practical solution over getting caught up in emotions."
southafrica,125,Imagine you are the young artist seeking to incorporate new and unconventional artistic techniques into the mural while respecting community traditions. How would you balance your innovative ideas with traditional values?,Openness to Experience,"I would blend cutting-edge techniques with traditional symbolism, ensuring every aspect of the mural honors cultural heritage while introducing a fresh perspective.","I would integrate new techniques subtly, ensuring they enhance the traditional elements without overshadowing them.",I would consult with community elders to find a balance where my modern ideas can coexist with established traditions.,I would prioritize traditional techniques while introducing minor modern elements only if readily accepted by the community.,"I would focus on traditional techniques primarily, as they align with the community's values and expectations."
southafrica,126,Assume you are responsible for ensuring that the mural project remains on schedule and within budget. What strategies would you employ to meticulously plan and organize the project's various stages?,Conscientiousness,"I would create a comprehensive timeline with detailed milestones, regularly update progress reports, and hold weekly meetings to ensure everything is on track.","I would develop a clear timeline with key deadlines, monitor the budget closely, and adjust plans as necessary while keeping everyone informed.","I would draft a general schedule, have occasional check-ins to monitor progress, and make some adjustments if needed.",I would create an overview of the project's key stages and make changes if major issues arise.,I would keep a loose timeline in mind and deal with problems as they come up without much prior planning.
southafrica,127,Imagine attending a community meeting to gather input on the mural. How would you actively engage with various community members to encourage open dialogue and foster collaboration?,Extraversion,"I would lead the discussion, encourage everyone to share their thoughts, and facilitate group brainstorming sessions.","I would actively participate, share my ideas enthusiastically, and ensure quieter members have the chance to contribute.","I would contribute when I have a relevant idea and listen attentively to others, ensuring a balanced conversation.",I would speak if asked and prefer to focus on listening to understand the perspectives being shared.,"I would mostly observe the discussion and contribute minimally, preferring to give others the space to speak."
southafrica,128,Assume there are differing opinions among the elders regarding which cultural symbols to emphasize in the mural. How would you navigate these differences to ensure a harmonious consensus is reached?,Agreeableness,"I would listen to all viewpoints with empathy and strive to find a solution that honors each perspective equally, ensuring every elder feels respected and valued.","I would carefully consider all opinions and work towards a compromise that incorporates key elements from each side, fostering a sense of shared ownership.",I would facilitate a discussion to understand the main priorities from each side and try to settle on common cultural symbols that most can agree on.,"I would acknowledge the various opinions, but prioritize practical solutions that minimize conflict even if not everyone is completely satisfied.","I would weigh the differing opinions but ultimately prioritize the most pragmatic solution, even if it doesn’t fully integrate all suggestions."
southafrica,129,Imagine facing criticism or unexpected challenges during the mural’s creation. How would you manage your emotional reactions to maintain focus and continue working effectively on the project?,Neuroticism,I would likely feel quite overwhelmed and anxious but might still attempt to push through by taking breaks and seeking reassurance from my team.,"I would feel stressed and need to vent my feelings with a colleague before I get back to work, trying not to dwell too much on the criticism.",I might feel a bit thrown off but would aim to return my focus to the project by evaluating the criticism objectively.,I would acknowledge the criticism as part of the process and try to adjust my work without too much emotional turmoil.,"I would keep my emotions in check and stay focused, treating criticism as constructive input to improve the mural."
southafrica,130,Imagine you are asked to lead a project to introduce indigenous South African plants to the communal garden. How would you approach incorporating new and creative ideas into the project?,Openness to Experience,I would organize workshops with local botanists and artists to explore innovative planting patterns and design a garden that mirrors the dynamic cultural history of South Africa by using a diverse range of plant species.,I would collaborate with the community to brainstorm unique plant arrangements and create themed sections that reflect different regions of South Africa.,I would research the most popular indigenous plants and incorporate a few new ideas inspired by successful gardens elsewhere in the region.,I would stick to using well-known indigenous plants and make slight adjustments to traditional planting methods based on local advice.,I would only use a standard layout for the indigenous plants familiar to me to ensure they are easy to manage and recognizable to everyone.
southafrica,131,Assume you are in charge of scheduling volunteers to work in the garden. How would you ensure that all responsibilities are fulfilled on time and the garden remains properly maintained?,Conscientiousness,"I would create a detailed schedule, send reminders, and check in regularly to ensure tasks are completed on time.",I would make a schedule and follow up occasionally to ensure tasks are being handled.,I would set up a schedule and trust volunteers to follow it on their own.,I would mention the tasks and hope volunteers remember their responsibilities.,I would assume everyone knows what to do without needing much oversight.
southafrica,132,Imagine you are hosting a garden fundraiser to buy new tools. How would you engage with the community to encourage their participation and make the event lively and successful?,Extraversion,"I would personally call and invite everyone, arrange live music, games, and offer prizes to create an energetic and bustling event.",I would send out personal invitations and organize a few group activities and garden tours to keep everyone engaged and interacting.,I would send invitations and set up a small schedule of events to keep the day organized and fun.,"I would prepare a list of activities and send out a general invitation to the community, letting people join as they wish.",I’d send out a few posters with details and be available on the day if anyone wants to have a chat or ask questions.
southafrica,133,Assume there is a disagreement among neighbors about planting decisions. How would you mediate this conflict to ensure all parties feel heard and a collaborative decision is made?,Agreeableness,"I would actively listen to each neighbor's perspective, ensure everyone has an equal say, and propose a compromise that incorporates everyone's ideas.",I would listen to the main concerns and suggest finding a middle ground that addresses the most critical points for each neighbor.,I would encourage each neighbor to share their views and see if we can come up with an acceptable solution together.,I would summarize the options based on my understanding and ask the neighbors to vote on the best course of action.,"I would let the neighbors discuss and intervene only if needed, allowing them to work out their differences."
southafrica,134,"Imagine the garden faces a series of setbacks, such as bad weather or plant diseases. How would you manage your stress and maintain your commitment to resolving these challenges?",Neuroticism,"I find it difficult to manage my stress, so I focus on controlling every detail to prevent further issues.","I am concerned, but I try to channel my stress into creating detailed plans to overcome the setbacks.","I experience stress but try to take it one step at a time, remaining hopeful that solutions will emerge.","I acknowledge the stress but don’t let it overwhelm me, choosing to tackle problems as they arise.","I remain calm and see these setbacks as learning opportunities, trusting that things will work out in time."
southafrica,135,Imagine you are tasked with coordinating seating for a school event where senior members of the community are given priority. How would you creatively enhance the overall seating arrangement to include traditional elements that celebrate South African culture?,Openness to Experience,"I would create themed seating sections representing different cultural communities, featuring decor and music from each group's heritage to educate and celebrate diversity.","I would include traditional fabrics and crafts on the tables, incorporating elements such as beadwork or woven items, to reflect our heritage.",I would place culturally themed centerpieces on each table and perhaps name tables after significant South African symbols or places.,I would add a few traditional decorations around the venue without drastically changing the seating arrangement.,"I would ensure the seating is practical and comfortable, foregoing any complex cultural themes that might complicate the setup."
southafrica,136,Assume you are responsible for ensuring that senior community members are comfortably seated at the school event. How would you meticulously check and prepare the seating arrangements to demonstrate your commitment to detail and respect?,Conscientiousness,"I would create a detailed plan, check seating for comfort, ensure accessibility, add name tags, and provide water and cushions for extra comfort.","I would make sure the seats are cushioned, easy to access, and check the seating chart twice for accuracy.","I would check that there are enough seats and that they are comfortable, ensuring that each is adequately placed.",I would briefly check that the seating arrangements seem adequate and comfortable for the attendees at first glance.,I would assume the existing seating is fine and focus on other responsibilities at the event.
southafrica,137,Picture yourself welcoming the senior members of the community to the school event. How would you actively engage with them to make sure they feel acknowledged and appreciated during the occasion?,Extraversion,"I'd enthusiastically greet each member personally, engage them in lively conversation, and introduce them to everyone.","I would make sure to warmly welcome each senior, chat with them about the event, and introduce them to a few key people.","I’d greet them with a friendly hello, share a few words about the event, and thank them for attending.","I'd give a polite nod and smile, ensuring they have all the information they need to enjoy the event.",I would acknowledge them with a smile and let them know they’re welcome to enjoy the event.
southafrica,138,"Imagine a seating conflict arises among attendees, and some senior members are left without seats. How would you handle the situation diplomatically to ensure everyone remains respected and valued?",Agreeableness,"I would immediately escort the senior members to the best available seats, apologize sincerely for the oversight, and offer complimentary refreshments as a gesture of respect.","I would prioritize finding seats for the senior members, apologize for the inconvenience, and ensure they are comfortable.",I would locate additional chairs and ask if senior members would like to be seated first as a courtesy.,I would inform senior members of the seating challenge and work with them to find a practical solution.,I would suggest that everyone finds a seat as they feel comfortable and work on the issue gradually.
southafrica,139,"Assume you notice a mistake in the seating arrangements just before the school event begins, potentially causing distress among guests. How would you remain calm and address the issue to prevent a crisis?",Neuroticism,"I feel overwhelmed by the problem and worry intensely about causing distress, so I struggle to think clearly before seeking urgent help.","I become anxious and slightly unfocused but manage to ask for help, expressing concern that the issue might upset the event.","I feel a bit flustered but start tackling the problem methodically, hoping to minimize any possible disruption to the guests.","I notice the mistake and feel slightly uneasy, but I calmly inform others and help correct it while staying focused.","I recognize the error and feel worried initially, but I stay calm and collaborate with others to resolve it confidently."
southafrica,140,"Imagine you are one of the children at the storytelling circle. The elder begins with a tale involving mythical creatures from South African folklore. How do you feel about hearing stories of these mythical creatures? Are you excited and curious to learn more, even if the stories deviate from what you usually hear?",Openness to Experience,I'm absolutely thrilled and can't wait to dive into these enchanting stories and explore their meanings.,"I'm quite interested and enjoy discovering different tales, especially ones that introduce unique elements.","I'm curious enough to listen and appreciate the stories, but I'm used to sticking with what I know.","While I'm not very enthusiastic, I can appreciate the stories from time to time.",I prefer more familiar stories and don't have much interest in exploring these mythical tales.
southafrica,141,"Assume you are in charge of organizing the storytelling event, ensuring everyone is comfortable and attentive. How do you go about preparing for the event and making sure that it goes smoothly without disruptions?",Conscientiousness,"I create a detailed plan, set up the venue with all necessary materials, brief the storytellers and ushers, and have a backup plan for any unforeseen issues.","I organize a checklist of tasks, confirm that the venue is ready, ensure storytellers know the schedule, and check in with everyone involved right before the event.",I make sure the venue is prepared and confirm the schedule with the storytellers on the day of the event.,I briefly go over important details with the team on the event day and make sure the venue is open in time.,I inform the storytellers of the event time and arrive early to open the venue for them.
southafrica,142,You are one of the children listening to the stories by the fire. The elder invites anyone to ask questions or share their thoughts. How likely are you to speak up and participate in the storytelling by engaging with the elder and other children?,Extraversion,"I eagerly jump in with my thoughts and ask plenty of questions, enjoying the interaction with the elder and others.","I make sure to share some of my thoughts and ask a few questions, as I enjoy contributing to the conversation.",I listen closely and occasionally join in with a comment or question if something piques my interest.,I prefer to listen and might only comment or ask a question if directly addressed.,"I remain quiet and simply enjoy listening to the stories, without feeling the need to speak up."
southafrica,143,"If you notice that some children are hesitant or shy about sitting close to the fire, how do you react? Are you inclined to make them feel more comfortable or include them in the circle?",Agreeableness,I warmly invite them over and make an effort to ensure they feel welcome and included in the circle.,I encourage them to join and try to make them feel a bit more at ease.,"I mention there's room if they'd like to come over, but I don't push them too much.",I nod in their direction but leave them to join the circle if they want.,I figure they'll join when they feel like it and don't really make an effort to include them.
southafrica,144,"Imagine that you are listening to a particularly intense and suspenseful part of the story about a trickster figure from local legends. How does this tale affect your level of anxiety, fear, or excitement, especially when it's getting dark outside?",Neuroticism,I'm feeling extremely anxious and on edge; every sound makes me jump.,I feel quite nervous and have a sense of unease as the story unfolds.,I feel a mix of excitement and slight tension but am mostly engaged by the story.,I feel a little stirred but mostly comfortable as I listen.,"I'm completely calm and unbothered by the tale, even as it gets dark."
southafrica,145,"Imagine you are visiting a friend's family home in South Africa for the first time. As you listen to the stories shared by the family about their cultural traditions, how do you find yourself responding to or engaging with these new and different perspectives?",Openness to Experience,I am deeply fascinated and actively ask questions to learn as much as I can about their unique traditions and worldview.,"I listen intently and engage with the stories, finding them intriguing and thought-provoking.",I enjoy hearing the stories and appreciate learning about their traditions without diving too deeply.,I listen politely but find myself not particularly drawn in by the details of their cultural narratives.,I find it hard to relate to their stories and don't engage much with the cultural traditions being shared.
southafrica,146,Assume you are in the position of organizing a gift for your friend’s family as a token of appreciation. How would you go about planning and ensuring that the gift reflects both your friend’s family values and your gratitude for their hospitality?,Conscientiousness,"I would meticulously research their cultural and personal preferences, select a meaningful gift, and handcraft a personalized note expressing my appreciation.","I would consider their taste and cultural background, then choose a thoughtful gift that conveys my gratitude.",I would select a nice gift that I think they would appreciate and include a thank you card.,I would pick a gift that is generally well received with a brief note of thanks.,I would quickly pick a common gift option and convey my gratitude verbally when I hand it to them.
southafrica,147,"Imagine you are in a lively conversation with your friend's siblings who are eager to hear tales about your life. How do you react to this opportunity? Do you find yourself energized and engaging actively, or do you prefer to listen more?",Extraversion,"I dive in enthusiastically, sharing detailed stories and jokes, and ask them lots of questions to keep the conversation flowing.",I enjoy sharing interesting highlights from my life and engage them with a few back-and-forth questions.,"I share a couple of stories, but also take time to let them talk, making it a balanced conversation.",I prefer to just share a brief story or two and mostly listen to what they have to say.,"I listen attentively and occasionally nod, preferring to let them do most of the talking."
southafrica,148,Assume you are in the position of witnessing a debate among your friend’s family members about a cultural topic. How do you handle the situation to help maintain harmony and show warmth and consideration for different viewpoints?,Agreeableness,"I would actively listen and empathize with each person's perspective, aiming to find common ground and encourage open communication.","I would acknowledge everyone's point of view, offering gentle suggestions to help them see each other's sides without taking a firm stance myself.","I would try to stay neutral, offering occasional comments to promote understanding but not fully immersing myself in the discussion.","I would stay quiet unless asked directly, and even then, I would give brief responses that don't engage deeply with the debate.",I would avoid participating in the conversation and leave them to handle their differences.
southafrica,149,Imagine the scenario where a family member unexpectedly comments on your attire or accent in a teasing manner during your visit. How do you internally manage your emotions and how does this affect your overall mood during the visit?,Neuroticism,"I feel quite anxious and find it hard to shake off the feeling that everyone is judging me, making it difficult to enjoy the rest of the visit.","I feel a bit self-conscious, and it makes me slightly on edge, but I try to brush it off and continue with the visit.",I notice the comment and feel mildly uneasy but quickly remind myself that it's all in good humor and continue to enjoy the company.,"I recognize the teasing for what it is, and while it’s a bit distracting initially, I soon forget about it and stay in good spirits.","I understand it's just a bit of teasing and it doesn’t bother me at all, allowing me to enjoy the visit as if nothing happened."
southafrica,150,Imagine you are exploring this vibrant Johannesburg market and you overhear a vendor speaking in a language you're not familiar with. How do you respond to this situation?,Openness to Experience,"Approach the vendor, ask them about the language, and express interest in learning a few phrases.","Listen intently and try to guess which language it might be, perhaps asking someone nearby for confirmation.","Smile and move on, maybe reflecting on the experience later.",Feel curious but decide to stick to conversations in languages I'm comfortable with.,"Ignore it and continue shopping, preferring to stick to familiar encounters."
southafrica,151,"Assume you are in the position of planning your morning in the market. How do you organize your time and prioritize your visit, considering it might get crowded later in the day?",Conscientiousness,"I create a detailed shopping list, prioritize items by section, and plan to arrive as soon as the market opens to avoid the crowds.","I list the essential items I need, decide on the most efficient order to visit each stall, and aim to get there shortly after it opens.","I have a general idea of what I need, plan to go mid-morning and adjust my priorities based on how busy it is.","I consider what I might need on the way there and go whenever I feel like it, hoping to manage the crowds as they come.","I don't make a list or plan my visit; I go whenever it's convenient for me, regardless of the crowds."
southafrica,152,Imagine you are in the midst of the bustling market and see a group of people laughing and chatting by a stall. How do you join or interact with the people around you?,Extraversion,"I eagerly join the group, introducing myself and engaging in the conversation with enthusiasm.","I approach the group with a smile, introduce myself, and participate casually in the discussion.","I observe for a moment, then decide to join in with a friendly comment or question.","I stand nearby, listen in on the conversation, and only speak if something piques my interest.","I prefer to watch from a distance without engaging, feeling comfortable in my own space."
southafrica,153,"Assume you are in the position of helping a lost tourist who is trying to find an item in the market. How do you assist them, considering they don't speak the local languages?",Agreeableness,I would walk with them to find the item and use gestures and translation apps to make sure they feel comfortable and assisted.,I would offer to walk part of the way with them and use my phone app to help translate our conversation.,I would point them in the right direction and give them the name of the item in the local language to show vendors.,I'd give them quick directions to the market area and suggest using a translation app if they get stuck.,I'd briefly tell them which way to head and suggest asking people they meet along the way.
southafrica,154,Imagine you are shopping and suddenly realize you've misplaced your wallet in the market. How do you react emotionally and what steps do you take next?,Neuroticism,"I immediately feel panicked and overwhelmed, thinking of the worst scenarios, and I start retracing my steps while asking everyone around if they've seen it.","A surge of anxiety hits me, but I manage to take a deep breath, then start scanning the area and checking with nearby vendors if they noticed anything.","I feel a bit stressed, but I calmly retrace my steps and ask the shopkeepers nearby if they have seen it.","I feel slightly uneasy but stay composed, remembering where I might have left it and check those places first.","I remain calm, checking my surroundings thoroughly before methodically going back to the last few shops I visited."
southafrica,155,"Imagine you are attending the public holiday celebration, and you've never heard the national anthem sung in all 11 official languages before. How do you feel about this unique display of cultural diversity?",Openness to Experience,I am absolutely thrilled and deeply moved by this beautiful expression of our nation's diverse heritage.,I find it quite interesting and appreciate how it brings our different cultures together.,It's a nice experience and I think it's good to include all the languages.,"It's okay, though I prefer to hear the anthem in just a few languages I'm more familiar with.",I find it a bit overwhelming and would rather it be sung in one language.
southafrica,156,Assume you are in the position of organizing the event where the national anthem is sung in all 11 official languages. How would you ensure everything goes according to plan and all participants know their parts?,Conscientiousness,"I would create a detailed schedule and checklist, conduct rehearsals, and provide each participant with personalized materials on their parts.",I would organize a few rehearsals and distribute guides to participants to help them understand their parts well.,I would ensure everyone has a copy of their parts and hold a couple of group rehearsals before the event.,I would distribute the materials to participants and rely on them to practice on their own.,I would give people their parts and trust they will manage without much guidance from me.
southafrica,157,"You are in the crowd during the anthem singing, and you have the opportunity to join in. Imagine the joyful atmosphere around you; how would you interact with others and participate?",Extraversion,"I joyfully belt out the anthem, making eye contact and exchanging smiles with those around me, even starting a wave.","I sing along enthusiastically, occasionally clapping and nodding to others nearby.","I sing at a comfortable level, occasionally glancing around and smiling at others.","I hum quietly or whisper the words while keeping to myself, observing the crowd.",I choose to listen and soak in the atmosphere without actively participating.
southafrica,158,"As you stand among the crowd, you notice someone next to you seems unfamiliar with one of the languages being sung. How do you respond to help them feel included in this shared national experience?",Agreeableness,"I warmly offer to translate and explain each line of the song to them, ensuring they understand and feel part of the celebration.",I briefly summarize the main points of the song and invite them to join in the clapping to enjoy the rhythm.,I provide a short explanation of the song's theme and encourage them to ask questions if they have any.,"I smile and sing along, but only offer help if they directly ask for it.",I acknowledge them with a nod but continue focused on enjoying the song myself.
southafrica,159,"During the anthem's performance, a sudden technical glitch causes a pause. How do you handle your emotions in this moment of unforeseen disruption amidst the celebration?",Neuroticism,I immediately feel a surge of anxiety and worry intensely about how this will affect the rest of the event.,I get quite tense and nervous but manage to calm myself by focusing on the positive aspects of the event.,I feel a bit rattled but remind myself that glitches happen and things will soon get back on track.,"I notice the disruption but stay composed, figuring it will be resolved quickly.","I remain calm and unfazed, recognizing that minor hiccups are part of live events."
southafrica,160,"Imagine you are sitting at the table and hear a colleague sharing a story in isiXhosa. How intrigued are you to learn more about this language and culture, and what steps might you take to engage with it?",Openness to Experience,I'm very curious and would immediately ask my colleague to teach me some phrases; I might even enroll in a language course to truly immerse myself.,I'm quite interested and would ask my colleague for book recommendations or resources to learn more about isiXhosa language and traditions.,I find it somewhat interesting and would enjoy occasionally asking my colleague questions about isiXhosa culture and maybe learn a few words.,"I might ask my colleague a couple of questions if they bring it up, but I don't plan to actively seek out more information on isiXhosa.",I don't feel particularly interested in pursuing further knowledge about isiXhosa language or culture at this time.
southafrica,161,Assume you are in charge of planning a weekly cultural lunch event where everyone brings a dish from their culture. How would you organize the event to ensure it runs smoothly and everyone is included?,Conscientiousness,"I would create a detailed schedule, send reminders, and set up a rotating committee to ensure everyone participates and feels responsible for the event's success.","I would draft a checklist of tasks, assign roles, and hold a brief meeting before each event to address any issues and ensure everyone knows what to do.",I would make a simple sign-up sheet for dishes and ensure there's enough variety in the menu each week.,I would send out an email reminder about the event and ask everyone to ensure there's a mix of dishes from different cultures.,I would set the date and rely on everyone to remember and bring a dish without much follow-up.
southafrica,162,"Imagine you are at the table surrounded by colleagues sharing stories. How likely are you to jump into the conversation, sharing your own stories, and which story would you choose to share?",Extraversion,"I would eagerly join in, sharing a recent adventurous trip that was full of excitement.",I'd likely contribute by talking about a fascinating cultural festival I attended last weekend.,I might share a light-hearted story about my weekend activities if the conversation feels right.,"I would listen more than speak, possibly sharing a short experience if directly asked.","I would probably stay quiet, appreciating their stories without sharing my own."
southafrica,163,Assume you are in the position of noticing a colleague feeling left out because they don't speak all the languages being used. How would you approach helping them feel included and comfortable in the conversation?,Agreeableness,"I'd immediately switch the conversation to a language they understand, actively involve them, and recap anything they missed in their preferred language.","I would summarize the key points for them and alternate between languages, ensuring they are involved in the discussion.",I'd make sure to occasionally translate the important parts and encourage others to do the same.,"I would let them know they can ask if they feel lost, but continue the conversation as it is mostly.","I would continue the conversation without directly involving them, assuming someone else might help out later."
southafrica,164,"Imagine you're at lunch, and the conversation briefly shifts to a topic you're sensitive about. How do you typically handle such situations, and what steps might you take to maintain your composure?",Neuroticism,"I usually feel overwhelmed with anxiety and might need a moment to collect myself, often by stepping away until I can calm down.",I tend to become quite uneasy and might try to change the subject or take a few deep breaths to steady myself.,"I feel slightly uncomfortable, but I manage to stay engaged in the conversation while checking my emotions internally.","I notice a bit of discomfort, but I'm usually able to stay calm and continue participating in the discussion.",I rarely get upset in such situations and can easily redirect the conversation to something more comfortable.
southafrica,165,"Imagine you are attending the cultural day at a school in Durban. You have the opportunity to participate in a Zulu dance workshop, a traditional Afrikaans cooking class, or an English literature discussion. Which activity are you most drawn to and why?",Openness to Experience,I'm fascinated by the Zulu dance workshop because I love exploring new cultures and learning through movement.,The traditional Afrikaans cooking class intrigues me because I enjoy trying out new foods and learning diverse recipes.,"I'm interested in the English literature discussion as it seems engaging, and I like sharing ideas about familiar topics.",I'll probably join the traditional Afrikaans cooking class since I like cooking and am somewhat familiar with it.,I'd prefer not to participate in any activities as I'm not really interested in trying out new things right now.
southafrica,166,Assume you are part of the organizing committee for the cultural day. You realize some performances are running behind schedule. How would you handle the situation to ensure the event runs smoothly?,Conscientiousness,I would create a detailed plan to make up for lost time and communicate effectively with all performers to ensure everyone is aware of the new schedule.,I would focus on prioritizing essential performances and coordinate with team members to adjust the schedule efficiently.,I'd try to shuffle some performances and see if we can catch up gradually without causing too much disruption.,I would suggest to the team to update the audience on delays and focus on keeping the event enjoyable.,I'd wait to see if the delays sort themselves out and occasionally check in with performers.
southafrica,167,"Imagine you are at the cultural day, surrounded by students, teachers, and parents from different cultural backgrounds. How do you interact with the crowd during the various performances and exhibitions?",Extraversion,"I enthusiastically engage with everyone, starting conversations with strangers, and actively participate in all the events.",I join several group discussions and make an effort to meet new people while enjoying the performances.,"I interact with a few familiar faces and join some activities, balancing my time between socializing and enjoying the events.","I prefer sticking with my small group of friends, occasionally chatting with others when approached.",I mostly observe the events quietly and interact with people only when necessary.
southafrica,168,You are chosen to mentor a group of students preparing for the cultural day performances. How do you encourage them to respect and appreciate each other's cultural differences during rehearsals?,Agreeableness,I organize regular discussion sessions where each student shares aspects of their culture and how it can enrich the group's performance.,I remind the students of the value each culture brings and encourage them to listen and learn from each other.,I ensure everyone has a chance to share their cultural ideas and that they're considered seriously.,I suggest we spend some time understanding each other's cultures but prioritize the technical aspects of the performance.,"I focus mostly on the performance itself, letting cultural understanding develop naturally among them."
