country,scenario_text,scenario_id,question,trait
saudiarabia,"Laila, who recently graduated in education, starts teaching at a local school but returns home in the afternoon to ensure the house is in order and dinner is prepared.",25,"Imagine you are Laila facing a hectic day where both your students need extra help, and there is a family gathering at your house in the evening. How do you react to the stress of managing these pressures, and how do you cope with the situation?",Neuroticism
saudiarabia,"At their friend's gathering, Fahad shares his work experiences at an oil company, while his wife, Aisha, discusses plans for their upcoming family events and gatherings.",26,Imagine you are a guest at the gathering and Fahad invites everyone to share a unique cultural experience from their travels. How would you respond to this invitation?,Openness to Experience
saudiarabia,"At their friend's gathering, Fahad shares his work experiences at an oil company, while his wife, Aisha, discusses plans for their upcoming family events and gatherings.",26,"Assume you are Aisha's assistant helping to organize the family events she discusses. How detailed would you be in planning the events, considering logistics, timing, and guests' preferences?",Conscientiousness
saudiarabia,"At their friend's gathering, Fahad shares his work experiences at an oil company, while his wife, Aisha, discusses plans for their upcoming family events and gatherings.",26,Imagine you are asked to lead a group discussion at the gathering about people's hobbies and ideas. How comfortable are you in taking this role and engaging with everyone?,Extraversion
saudiarabia,"At their friend's gathering, Fahad shares his work experiences at an oil company, while his wife, Aisha, discusses plans for their upcoming family events and gatherings.",26,Assume Aisha and Fahad are debating over a cultural tradition to include in their family gatherings. How would you involve yourself in the discussion or mediate to maintain harmony?,Agreeableness
saudiarabia,"At their friend's gathering, Fahad shares his work experiences at an oil company, while his wife, Aisha, discusses plans for their upcoming family events and gatherings.",26,Imagine hearing Fahad's story about a stressful incident at work. How would you react internally and externally to such a story shared at the gathering?,Neuroticism
saudiarabia,"Salman works long hours managing a local store, considering it his duty, whereas his sister Huda volunteers at a nearby clinic in the morning and manages household tasks in the evening.",27,"Imagine you are in Salman's position, and you have an opportunity to try something different by rearranging the store layout to enhance customer experience. What approach would you take to explore this idea and integrate any cultural or traditional elements unique to Saudi Arabia?",Openness to Experience
saudiarabia,"Salman works long hours managing a local store, considering it his duty, whereas his sister Huda volunteers at a nearby clinic in the morning and manages household tasks in the evening.",27,"Assume you are in Huda's position, balancing multiple responsibilities between volunteering at the clinic and managing household tasks. How would you prioritize your schedule to ensure each duty is fulfilled effectively without compromising any cultural obligations or family expectations?",Conscientiousness
saudiarabia,"Salman works long hours managing a local store, considering it his duty, whereas his sister Huda volunteers at a nearby clinic in the morning and manages household tasks in the evening.",27,"Imagine you are Salman, and a large community event is happening near your store. How would you interact with customers and participants to promote your store while embracing the social dynamics of the event?",Extraversion
saudiarabia,"Salman works long hours managing a local store, considering it his duty, whereas his sister Huda volunteers at a nearby clinic in the morning and manages household tasks in the evening.",27,"Assume you are Huda, and one of your neighbors in the community requires assistance with their household tasks. How would you respond to their request, considering the community values and cooperative spirit in Saudi Arabia?",Agreeableness
saudiarabia,"Salman works long hours managing a local store, considering it his duty, whereas his sister Huda volunteers at a nearby clinic in the morning and manages household tasks in the evening.",27,"Imagine you are in Salman's position, and the store is experiencing delayed deliveries causing disruptions. How would you handle the stress and manage your emotions while addressing the concerns of your customers and family?",Neuroticism
saudiarabia,"Zainab pursues her passion for art by joining a women's art collective, organizing her schedule to balance between creative work and household responsibilities.",28,"Imagine you are Zainab, exploring new artistic techniques in your art collective. How do you approach the endless possibilities of creative expression and experimentation presented to you?",Openness to Experience
saudiarabia,"Zainab pursues her passion for art by joining a women's art collective, organizing her schedule to balance between creative work and household responsibilities.",28,"Assume you are Zainab, organizing your day to seamlessly integrate your art sessions with household duties. How do you manage to maintain discipline and ensure all responsibilities are met?",Conscientiousness
saudiarabia,"Zainab pursues her passion for art by joining a women's art collective, organizing her schedule to balance between creative work and household responsibilities.",28,"Imagine you are Zainab, attending a gathering within your art collective. How do you engage with the other artists, and what role do you play in fostering a lively and inclusive atmosphere?",Extraversion
saudiarabia,"Zainab pursues her passion for art by joining a women's art collective, organizing her schedule to balance between creative work and household responsibilities.",28,"As Zainab, a fellow artist proposes changes to a collaborative project in the collective. How do you respond to her suggestions, ensuring a harmonious and cooperative environment?",Agreeableness
saudiarabia,"Zainab pursues her passion for art by joining a women's art collective, organizing her schedule to balance between creative work and household responsibilities.",28,"Assume you are Zainab, facing criticism about your artwork from a member of the art collective. How do you cope with the emotional impact of the feedback while continuing your artistic pursuits?",Neuroticism
saudiarabia,"Ibrahim spends the day negotiating contracts for his company, while his wife, Amal, takes their children to school and attends workshops on traditional crafts in her free time.",29,"Imagine you are Amal, with the choice to either attend a traditional crafts workshop or a modern art class in your town. How do you approach this decision and what guides your choice?",Openness to Experience
saudiarabia,"Ibrahim spends the day negotiating contracts for his company, while his wife, Amal, takes their children to school and attends workshops on traditional crafts in her free time.",29,"Assume you are Ibrahim, working on finalizing an important contract. You notice a small but vital error at the last minute. How do you handle this when the deadline is looming, and what steps ensure everything is in order?",Conscientiousness
saudiarabia,"Ibrahim spends the day negotiating contracts for his company, while his wife, Amal, takes their children to school and attends workshops on traditional crafts in her free time.",29,Imagine you are hosting a dinner at your house with business partners of Ibrahim and friends from Amal's craft workshops. How do you engage with the guests to ensure both the professional and personal sides mix well at the event?,Extraversion
saudiarabia,"Ibrahim spends the day negotiating contracts for his company, while his wife, Amal, takes their children to school and attends workshops on traditional crafts in her free time.",29,"Assume you are Amal, and you hear contrasting opinions from other parents about the latest school initiative. How do you react when approached for your opinion, and how do you handle the differing viewpoints?",Agreeableness
saudiarabia,"Ibrahim spends the day negotiating contracts for his company, while his wife, Amal, takes their children to school and attends workshops on traditional crafts in her free time.",29,"Imagine you are Ibrahim, feeling stressed about the outcome of a challenging contract negotiation. How do you cope with the situation and what actions do you take to manage your stress effectively?",Neuroticism
saudiarabia,"During a family gathering, the eldest uncle presides over the evening's activities, choosing the dinner menu and leading the conversation topics for the night.",30,"Imagine you are at the family gathering and your eldest uncle announces a traditional meal for dinner that you haven't tried before. How do you respond to trying this new dish, and do you bring up any unique or different experiences you've had related to food?",Openness to Experience
saudiarabia,"During a family gathering, the eldest uncle presides over the evening's activities, choosing the dinner menu and leading the conversation topics for the night.",30,"Assume you are in charge of setting the table for the family gathering, ensuring everything is perfect. How do you handle this responsibility, and what steps do you take to make sure everything is ready before dinner?",Conscientiousness
saudiarabia,"During a family gathering, the eldest uncle presides over the evening's activities, choosing the dinner menu and leading the conversation topics for the night.",30,"Picture yourself at the gathering where your uncle is leading the conversation. Do you actively engage with him and others, perhaps steering the conversation to discuss a lively topic, or do you prefer observing and listening?",Extraversion
saudiarabia,"During a family gathering, the eldest uncle presides over the evening's activities, choosing the dinner menu and leading the conversation topics for the night.",30,You are at the gathering and your uncle chooses a topic that not everyone seems to agree with. How do you contribute to the conversation? Do you find ways to support the discussion or mediate the differing opinions in a manner that aligns with the family's values?,Agreeableness
saudiarabia,"During a family gathering, the eldest uncle presides over the evening's activities, choosing the dinner menu and leading the conversation topics for the night.",30,"Imagine during the family gathering, an unexpected situation arises, such as a missing dish from the planned menu. How do you react to this potentially stressful scenario, and do you remain calm or become anxious about how to resolve the situation?",Neuroticism
saudiarabia,"A young Saudi couple is considering moving to a new city for job opportunities, but they first consult the husband's grandfather for advice and ultimately decide based on his opinion.",31,Imagine you are in the position of the young couple. You visit a city that is vastly different from what you are used to and feel intrigued by the diverse lifestyle. How do you approach exploring this new environment?,Openness to Experience
saudiarabia,"A young Saudi couple is considering moving to a new city for job opportunities, but they first consult the husband's grandfather for advice and ultimately decide based on his opinion.",31,"[Question(trait='Conscientiousness', question=""Imagine you are the young Saudi couple, having just heard your grandfather's advice on whether to move for job opportunities. How would you go about organizing your plans to align with his perspective, ensuring no detail is missed, and what steps would you take to balance his wisdom with your practical needs?"")]",Conscientiousness
saudiarabia,"A young Saudi couple is considering moving to a new city for job opportunities, but they first consult the husband's grandfather for advice and ultimately decide based on his opinion.",31,Assume you are part of the couple and you arrive in a city bustling with social activities and community events. What would be your strategy for building connections and integrating into the community?,Extraversion
saudiarabia,"A young Saudi couple is considering moving to a new city for job opportunities, but they first consult the husband's grandfather for advice and ultimately decide based on his opinion.",31,"Imagine you're in the couple's situation and during your visit, your grandfather suggests you connect with an acquaintance of his in the new city. How do you respond and manage this interaction?",Agreeableness
saudiarabia,"A young Saudi couple is considering moving to a new city for job opportunities, but they first consult the husband's grandfather for advice and ultimately decide based on his opinion.",31,"You are in the position of the couple contemplating the move, and you feel anxious about the uncertainties involved. What steps do you take to manage your stress and facilitate a smooth decision-making process?",Neuroticism
saudiarabia,"While discussing the potential renovation of their home, the family defers the final decision to the grandmother, who lived in the house for many decades.",32,Imagine you are discussing ideas with your grandmother about renovating her beloved home. How open are you to incorporating her traditional design elements mixed in with modern features?,Openness to Experience
saudiarabia,"While discussing the potential renovation of their home, the family defers the final decision to the grandmother, who lived in the house for many decades.",32,Assume you are in charge of ensuring the renovation project meets the deadline. How would you plan and prioritize tasks to respect both your grandmother's wishes and the project's timeline?,Conscientiousness
saudiarabia,"While discussing the potential renovation of their home, the family defers the final decision to the grandmother, who lived in the house for many decades.",32,Imagine you are organizing a family meeting to finalize renovation plans with your grandmother. How do you navigate this gathering to ensure everyone's voices are heard and the atmosphere remains positive?,Extraversion
saudiarabia,"While discussing the potential renovation of their home, the family defers the final decision to the grandmother, who lived in the house for many decades.",32,Assume your grandmother has a firm preference for certain traditional designs that you don't particularly like. How do you balance offering your own suggestions while honoring her fondness for those designs?,Agreeableness
saudiarabia,"While discussing the potential renovation of their home, the family defers the final decision to the grandmother, who lived in the house for many decades.",32,"Imagine you are feeling stressed about the potential costs and outcomes of the renovation. How do you manage your anxiety when communicating with your family, especially with your grandmother taking the final decision?",Neuroticism
saudiarabia,"At a wedding, the seating arrangement and guest list are primarily determined by the family's eldest members, who ensure that traditions are honored.",33,Imagine you are attending a traditional Saudi wedding where the seating and guest list are arranged by the elders according to long-standing customs. How do you feel about trying new experiences like joining in unfamiliar traditional dances or sampling unusual dishes offered at the ceremony?,Openness to Experience
saudiarabia,"At a wedding, the seating arrangement and guest list are primarily determined by the family's eldest members, who ensure that traditions are honored.",33,Assume you are responsible for ensuring that the guests follow the seating arrangement set by the elders at this wedding. How would you approach making sure everyone is seated correctly and respectfully adhering to the traditions?,Conscientiousness
saudiarabia,"At a wedding, the seating arrangement and guest list are primarily determined by the family's eldest members, who ensure that traditions are honored.",33,Picture yourself mingling at the wedding where many guests are people you have never met before. How do you approach introducing yourself and engaging with strangers in conversations during the event?,Extraversion
saudiarabia,"At a wedding, the seating arrangement and guest list are primarily determined by the family's eldest members, who ensure that traditions are honored.",33,You find out that one of the guests at the wedding is unhappy with where they've been seated. How would you handle the situation to ensure that their concerns are addressed while still respecting the family's traditional arrangements?,Agreeableness
saudiarabia,"At a wedding, the seating arrangement and guest list are primarily determined by the family's eldest members, who ensure that traditions are honored.",33,Envision yourself feeling slightly stressed while preparing for the wedding due to the detailed traditions and expectations involved. How do you manage your emotions and stay calm before and during the event?,Neuroticism
saudiarabia,"When a young woman wants to pursue higher education abroad, she presents her case to the matriarch of the family, whose approval is crucial for her parents' acceptance.",34,"Imagine you are in the young woman's shoes, presented with the opportunity to explore new cultures and study abroad. How do you frame your argument to the matriarch about the benefits of experiencing life outside of Saudi Arabia?",Openness to Experience
saudiarabia,"When a young woman wants to pursue higher education abroad, she presents her case to the matriarch of the family, whose approval is crucial for her parents' acceptance.",34,Assume you are the young woman preparing to present her case. How do you plan and organize your presentation to ensure that the matriarch sees you as a responsible and disciplined individual?,Conscientiousness
saudiarabia,"When a young woman wants to pursue higher education abroad, she presents her case to the matriarch of the family, whose approval is crucial for her parents' acceptance.",34,Imagine being the young woman who must approach the matriarch. How would you manage this interaction to present your case in a confident and engaging way?,Extraversion
saudiarabia,"When a young woman wants to pursue higher education abroad, she presents her case to the matriarch of the family, whose approval is crucial for her parents' acceptance.",34,Assume you are the young woman making your case to the matriarch. How would you appeal to her sense of community and family values to gain her support?,Agreeableness
saudiarabia,"When a young woman wants to pursue higher education abroad, she presents her case to the matriarch of the family, whose approval is crucial for her parents' acceptance.",34,"Imagine you are the young woman about to present your case to the matriarch, and you feel anxious about her reaction. How do you handle your nerves and potential disappointment if she initially disagrees with your decision?",Neuroticism
saudiarabia,"In a business setting, a junior employee suggests a new project but waits until the senior manager approves, acknowledging the manager's extensive experience and authority.",35,Imagine you are the senior manager in a well-established Saudi Arabian corporation. A junior employee proposes an innovative project that deviates from traditional practices. How would you approach evaluating this unconventional idea?,Openness to Experience
saudiarabia,"In a business setting, a junior employee suggests a new project but waits until the senior manager approves, acknowledging the manager's extensive experience and authority.",35,"[Question(trait='Conscientiousness', question=""Imagine you are in a Saudi Arabian business setting, and you are a team leader responsible for a new project. A junior colleague has proposed an innovative idea, but it's crucial to seek the senior manager's approval first. How would you approach organizing the project and coordinating with both your team and the senior manager to ensure it aligns with company standards and deadlines, while respecting the hierarchy and authority within the organization?"")]",Conscientiousness
saudiarabia,"In a business setting, a junior employee suggests a new project but waits until the senior manager approves, acknowledging the manager's extensive experience and authority.",35,"Imagine you are the senior manager, and you need to discuss the junior employee's project idea with the team. How do you facilitate a lively and open discussion among your colleagues to gather diverse viewpoints?",Extraversion
saudiarabia,"In a business setting, a junior employee suggests a new project but waits until the senior manager approves, acknowledging the manager's extensive experience and authority.",35,Assume you are the senior manager and the junior employee looks up to you for approval and guidance on a proposed project. How do you show support for their enthusiasm while balancing the interests of the entire team?,Agreeableness
saudiarabia,"In a business setting, a junior employee suggests a new project but waits until the senior manager approves, acknowledging the manager's extensive experience and authority.",35,Imagine you are the senior manager evaluating a new project idea in your Saudi Arabian firm. How do you handle the stress or pressure if the project doesn't align with initial expectations or faces potential setbacks?,Neuroticism
saudiarabia,"A high school graduate consults with his grandfather about which career path to pursue, ultimately choosing a field that aligns with his grandfather's expertise and insights.",36,"Imagine you are discussing various career paths with your grandfather, who suggests a field you have never considered but piques your curiosity. How do you react to this unconventional idea?",Openness to Experience
saudiarabia,"A high school graduate consults with his grandfather about which career path to pursue, ultimately choosing a field that aligns with his grandfather's expertise and insights.",36,Assume you are in the position of researching career options recommended by your grandfather. How do you organize your research process to ensure you make a well-informed decision?,Conscientiousness
saudiarabia,"A high school graduate consults with his grandfather about which career path to pursue, ultimately choosing a field that aligns with his grandfather's expertise and insights.",36,"[Question(trait='Extraversion', question=""Imagine you are in a bustling company cafeteria, surrounded by your grandfather's colleagues and professionals, eager to learn about their field. How do you navigate introducing yourself and initiating conversations throughout the gathering?"")]",Extraversion
saudiarabia,"A high school graduate consults with his grandfather about which career path to pursue, ultimately choosing a field that aligns with his grandfather's expertise and insights.",36,Assume your grandfather strongly believes in a specific career path for you that aligns with his lifelong work. How do you respond to his suggestion if your initial interest lies elsewhere?,Agreeableness
saudiarabia,"A high school graduate consults with his grandfather about which career path to pursue, ultimately choosing a field that aligns with his grandfather's expertise and insights.",36,Imagine you are feeling overwhelmed with the pressure of choosing a career path and the expectations set by your grandfather. How do you handle the stress and any potential doubts that arise from this situation?,Neuroticism
saudiarabia,"During Ramadan, the entire extended family gathers every evening at the eldest aunt's house for Iftar, honoring her role as a central figure in bringing everyone together.",37,Imagine you are at the Iftar gathering during Ramadan at your eldest aunt's house and someone suggests incorporating a new non-traditional dish into the Iftar meal. How would you react to introducing something different in such a traditional setting?,Openness to Experience
saudiarabia,"During Ramadan, the entire extended family gathers every evening at the eldest aunt's house for Iftar, honoring her role as a central figure in bringing everyone together.",37,Assume you are responsible for organizing the seating arrangement for the extended family at the Iftar gathering. How would you ensure that everyone is comfortably accommodated and traditional seating customs are respected?,Conscientiousness
saudiarabia,"During Ramadan, the entire extended family gathers every evening at the eldest aunt's house for Iftar, honoring her role as a central figure in bringing everyone together.",37,Imagine you arrive early at your eldest aunt's house for Iftar. Would you prefer to engage in conversation with everyone as they arrive or find a quiet spot until more people are present?,Extraversion
saudiarabia,"During Ramadan, the entire extended family gathers every evening at the eldest aunt's house for Iftar, honoring her role as a central figure in bringing everyone together.",37,"Assume that during the Iftar gathering, a family member brings up a contentious topic that causes a stir. How would you handle the situation to maintain the peace and harmony of the gathering?",Agreeableness
saudiarabia,"During Ramadan, the entire extended family gathers every evening at the eldest aunt's house for Iftar, honoring her role as a central figure in bringing everyone together.",37,"Imagine that while preparing for the Iftar at your eldest aunt's house, you realize a key ingredient has been forgotten. How would you handle your emotions in this stressful situation?",Neuroticism
saudiarabia,"After a family dispute, it is the responsibility of the prestigious but elderly patriarch to mediate and decide the best solution for all involved.",38,Imagine you are the elderly patriarch tasked with resolving your family's dispute. How would you approach finding a solution that considers new ideas and untested options that were previously unfamiliar to your family's traditional views?,Openness to Experience
saudiarabia,"After a family dispute, it is the responsibility of the prestigious but elderly patriarch to mediate and decide the best solution for all involved.",38,Assume you are in the position of the elderly patriarch mediating a family dispute. How would you ensure that every aspect of the situation is thoroughly analyzed and a well-structured plan is implemented to make a fair decision?,Conscientiousness
saudiarabia,"After a family dispute, it is the responsibility of the prestigious but elderly patriarch to mediate and decide the best solution for all involved.",38,Imagine you are the patriarch addressing the family's dispute. How would you engage with the family members during a large gathering to openly discuss the conflicts and gather everyone's input?,Extraversion
saudiarabia,"After a family dispute, it is the responsibility of the prestigious but elderly patriarch to mediate and decide the best solution for all involved.",38,Assume you hold the role of the elderly patriarch. How would you balance empathy and objectivity while mediating between conflicting family members to maintain harmony and avoid further disputes?,Agreeableness
saudiarabia,"After a family dispute, it is the responsibility of the prestigious but elderly patriarch to mediate and decide the best solution for all involved.",38,Imagine yourself as the elderly patriarch responsible for resolving the dispute. How would you manage any potential anxiety or stress you might feel while mediating and ensuring a calm atmosphere during discussions?,Neuroticism
saudiarabia,"Though the younger family members plan the annual vacation, they seek the blessing and input of their grandparents, who suggest a location that holds sentimental value for the family.",39,"Imagine you are discussing the vacation destination that your grandparents suggested, which is deeply rooted in family history. How would you explore the historical and cultural significance of this place, and would you propose any creative activities that blend tradition with modern experiences?",Openness to Experience
saudiarabia,"Though the younger family members plan the annual vacation, they seek the blessing and input of their grandparents, who suggest a location that holds sentimental value for the family.",39,Assume you are in charge of organizing the family vacation to a location recommended by your grandparents. How would you plan the trip to ensure everyone enjoys themselves while honoring the sentimental value of the place?,Conscientiousness
saudiarabia,"Though the younger family members plan the annual vacation, they seek the blessing and input of their grandparents, who suggest a location that holds sentimental value for the family.",39,Picture yourself at a family gathering discussing the vacation to the meaningful location suggested by your grandparents. How would you go about engaging in conversations and enabling excitement among your family members about the trip?,Extraversion
saudiarabia,"Though the younger family members plan the annual vacation, they seek the blessing and input of their grandparents, who suggest a location that holds sentimental value for the family.",39,Imagine your siblings have different opinions about the vacation destination. How would you address these opinions while respecting your grandparents' suggestion and fostering a sense of harmony within the family?,Agreeableness
saudiarabia,"Though the younger family members plan the annual vacation, they seek the blessing and input of their grandparents, who suggest a location that holds sentimental value for the family.",39,Assume you are feeling stressed about balancing the vacation plans between various family preferences and the grandparents' chosen location. How would you handle your emotions and manage any potential conflicts that arise?,Neuroticism
saudiarabia,"Khalid is offered a prestigious job at a national company because his cousin, who holds a high-ranking position, recommended him for his proven skills and trustworthiness.",40,Imagine you are Khalid and you're offered this prestigious job based on your cousin's recommendation. Would you consider exploring innovative ideas and new approaches in your new role even if it goes against traditional methods prevalent in the company?,Openness to Experience
saudiarabia,"Khalid is offered a prestigious job at a national company because his cousin, who holds a high-ranking position, recommended him for his proven skills and trustworthiness.",40,Assume you are Khalid starting this new role. How would you manage and organize your tasks to ensure you maintain the high standards and trust placed in you by both your cousin and your new employer?,Conscientiousness
saudiarabia,"Khalid is offered a prestigious job at a national company because his cousin, who holds a high-ranking position, recommended him for his proven skills and trustworthiness.",40,Imagine you are Khalid at a company gathering. Would you proactively engage with your new colleagues and initiate conversations to build a strong network within the company?,Extraversion
saudiarabia,"Khalid is offered a prestigious job at a national company because his cousin, who holds a high-ranking position, recommended him for his proven skills and trustworthiness.",40,"Assume you are Khalid, and a fellow employee approaches you for help on a project because they trust your skills. How would you respond to their request for collaboration, considering your responsibilities in your new role?",Agreeableness
saudiarabia,"Khalid is offered a prestigious job at a national company because his cousin, who holds a high-ranking position, recommended him for his proven skills and trustworthiness.",40,"Imagine you are Khalid, and you encounter a challenging situation at your new job that causes you some stress. How do you handle your emotions and stress in a way that ensures it does not affect your performance and decision-making?",Neuroticism
saudiarabia,"During a wedding, the Al-Fahad family invites members of their extended tribe from across the country to celebrate, reinforcing unity and solidarity among themselves.",41,Imagine you are at the Al-Fahad family wedding where a variety of traditional and modern performances are being showcased. How do you engage with the diverse cultural experiences presented during the celebration?,Openness to Experience
saudiarabia,"During a wedding, the Al-Fahad family invites members of their extended tribe from across the country to celebrate, reinforcing unity and solidarity among themselves.",41,Assume you are responsible for organizing the seating arrangements for the guests at the Al-Fahad wedding. How do you ensure that everyone feels welcomed and the event runs smoothly?,Conscientiousness
saudiarabia,"During a wedding, the Al-Fahad family invites members of their extended tribe from across the country to celebrate, reinforcing unity and solidarity among themselves.",41,Imagine you are attending the Al-Fahad family wedding filled with guests from different parts of the country. How do you approach interacting with the multitude of new faces present at the event?,Extraversion
saudiarabia,"During a wedding, the Al-Fahad family invites members of their extended tribe from across the country to celebrate, reinforcing unity and solidarity among themselves.",41,"Assume you are at the Al-Fahad wedding, and you witness a minor disagreement between two family members. How do you react or contribute to resolving the issue while maintaining harmony at the celebration?",Agreeableness
saudiarabia,"During a wedding, the Al-Fahad family invites members of their extended tribe from across the country to celebrate, reinforcing unity and solidarity among themselves.",41,"Imagine you are at the Al-Fahad family wedding when an unexpected challenge arises, such as a delay in the meal being served. How do you handle your emotions in this high-stress environment?",Neuroticism
saudiarabia,"A young politician, Abdulrahman, gains significant support in his career due to the backing of his powerful tribal leaders, ensuring his influence in policy-making.",42,"Imagine you are Abdulrahman, known for traditional policy stances. A groundbreaking technology proposal lands on your desk that could revolutionize the economy but challenges cultural norms. How do you react to this situation?",Openness to Experience
saudiarabia,"A young politician, Abdulrahman, gains significant support in his career due to the backing of his powerful tribal leaders, ensuring his influence in policy-making.",42,"Assume you are in the position of Abdulrahman. You have a major policy deadline approaching, but sudden tribal celebrations require your attention. How do you manage your time and responsibilities in this scenario?",Conscientiousness
saudiarabia,"A young politician, Abdulrahman, gains significant support in his career due to the backing of his powerful tribal leaders, ensuring his influence in policy-making.",42,"Picture yourself as Abdulrahman at an important political gathering. Numerous influential colleagues are present, and you have the chance to connect with them. How do you approach this networking opportunity?",Extraversion
saudiarabia,"A young politician, Abdulrahman, gains significant support in his career due to the backing of his powerful tribal leaders, ensuring his influence in policy-making.",42,Imagine being Abdulrahman faced with a situation where your tribal leaders disagree on a sensitive policy issue. How do you handle their concerns and ensure a harmonious resolution?,Agreeableness
saudiarabia,"A young politician, Abdulrahman, gains significant support in his career due to the backing of his powerful tribal leaders, ensuring his influence in policy-making.",42,Assume you are Abdulrahman and discover that a close ally within your circle has inadvertently leaked sensitive policy information. How do you emotionally and strategically deal with the stress of the situation?,Neuroticism
saudiarabia,"When building a new business, Amina receives financial assistance from her relatives and connections, allowing her to launch successfully with confidence and assurance from her tribal bonds.",43,"Imagine you are in Amina's shoes, and you have the opportunity to incorporate a unique and innovative business model, but it involves significant risk and deviates from traditional practices. How would you approach this situation?",Openness to Experience
saudiarabia,"When building a new business, Amina receives financial assistance from her relatives and connections, allowing her to launch successfully with confidence and assurance from her tribal bonds.",43,"Assume you are managing the financial resources given by your relatives to start the business, how would you plan to ensure that every transaction and business activity is well organized and within budget?",Conscientiousness
saudiarabia,"When building a new business, Amina receives financial assistance from her relatives and connections, allowing her to launch successfully with confidence and assurance from her tribal bonds.",43,Imagine you are hosting an event to celebrate the launch of your new business with the help of your tribal connections. How actively would you engage with the guests and promote your business during the event?,Extraversion
saudiarabia,"When building a new business, Amina receives financial assistance from her relatives and connections, allowing her to launch successfully with confidence and assurance from her tribal bonds.",43,Assume you are in the position of addressing a disagreement among your relatives over business decisions. How would you mediate the situation to maintain harmony and reassure them of their investment?,Agreeableness
saudiarabia,"When building a new business, Amina receives financial assistance from her relatives and connections, allowing her to launch successfully with confidence and assurance from her tribal bonds.",43,Imagine you are experiencing financial pressures due to unforeseen market changes despite the initial support from relatives. How would you manage your stress and anxiety under such circumstances?,Neuroticism
saudiarabia,"Fatimah’s father arranges a meeting between her soon-to-be fiancé and extended family members, ensuring the relationship is accepted and blessed by the wider kinship network.",44,"Imagine you are in Fatimah's position, meeting your soon-to-be fiancé for the first time alongside your extended family. How might you act or respond to the idea of incorporating different cultural or modern elements into this traditional gathering?",Openness to Experience
saudiarabia,"Fatimah’s father arranges a meeting between her soon-to-be fiancé and extended family members, ensuring the relationship is accepted and blessed by the wider kinship network.",44,Assume you are responsible for coordinating the logistics of the meeting between Fatimah’s soon-to-be fiancé and her family. How would you ensure everything proceeds smoothly and meets the expectations of everyone involved?,Conscientiousness
saudiarabia,"Fatimah’s father arranges a meeting between her soon-to-be fiancé and extended family members, ensuring the relationship is accepted and blessed by the wider kinship network.",44,"Imagine you are attending this event as Fatimah, surrounded by a large group of extended family members meeting your soon-to-be fiancé. How would you approach social interactions and introduce him to your family members?",Extraversion
saudiarabia,"Fatimah’s father arranges a meeting between her soon-to-be fiancé and extended family members, ensuring the relationship is accepted and blessed by the wider kinship network.",44,"Assume you are Fatimah, and during the meeting, a family member expresses concerns about the relationship. How would you handle the situation to maintain harmony and address the concerns positively?",Agreeableness
saudiarabia,"Fatimah’s father arranges a meeting between her soon-to-be fiancé and extended family members, ensuring the relationship is accepted and blessed by the wider kinship network.",44,"Imagine you are Fatimah in this meeting, feeling nervous about how the family will perceive your soon-to-be fiancé. How might you manage your emotions and any anxiety throughout the event?",Neuroticism
saudiarabia,"After a family dispute over land inheritance, the tribal elder is called to mediate and resolve the conflict based on traditional practices and respect for ancestral ties.",45,Imagine you are one of the family members involved in the land inheritance dispute. The tribal elder suggests a traditional resolution involving rituals that your ancestors believed in. How open are you to embracing this traditional approach and possibly exploring new ways of understanding your heritage?,Openness to Experience
saudiarabia,"After a family dispute over land inheritance, the tribal elder is called to mediate and resolve the conflict based on traditional practices and respect for ancestral ties.",45,"[Question(trait='Conscientiousness', question=""Imagine you are tasked with organizing the family members' attendance for the mediation session with the tribal elder. How do you plan to ensure that everyone arrives on time and is informed about the significance of the meeting, while respecting the protocol and traditions involved?"")]",Conscientiousness
saudiarabia,"After a family dispute over land inheritance, the tribal elder is called to mediate and resolve the conflict based on traditional practices and respect for ancestral ties.",45,Imagine you are tasked with representing your family's viewpoint in the discussions mediated by the tribal elder. How do you handle communicating your arguments effectively and engaging with other family members during the negotiation?,Extraversion
saudiarabia,"After a family dispute over land inheritance, the tribal elder is called to mediate and resolve the conflict based on traditional practices and respect for ancestral ties.",45,Assume you are in the position where a compromise could resolve the dispute and preserve family ties. How would you balance assertiveness with empathy in persuading others to consider a harmonious resolution guided by the tribal elder?,Agreeableness
saudiarabia,"After a family dispute over land inheritance, the tribal elder is called to mediate and resolve the conflict based on traditional practices and respect for ancestral ties.",45,Imagine you are deeply stressed about the outcome of this land dispute as it concerns your family’s future security. How do you manage your emotions and stay composed when faced with uncertainty during the elder's mediation?,Neuroticism
saudiarabia,"Yousef seeks support from his uncles, who hold significant influence in their local community, to secure funding for a public project aimed at improving local infrastructure.",46,"Imagine you are Yousef and your uncles propose an innovative yet unconventional method for raising funds for the infrastructure project. How open are you to pursuing this new approach, even if it involves unfamiliar strategies and potential risks?",Openness to Experience
saudiarabia,"Yousef seeks support from his uncles, who hold significant influence in their local community, to secure funding for a public project aimed at improving local infrastructure.",46,"Assume you are Yousef and have just received a substantial donation pledge from your influential uncles. How do you plan to ensure that the funds are managed responsibly and transparently, keeping in mind the project's success and integrity?",Conscientiousness
