country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
saudiarabia,125,"Imagine you are Laila, exploring new teaching techniques that might enhance your students' learning experience. Would you stick to the traditional methods you're familiar with, or try incorporating innovative ideas like digital storytelling or virtual reality? Why?",Openness to Experience,"I would eagerly embrace digital storytelling and virtual reality, as they can provide immersive learning experiences and spark curiosity among my students.","I'm quite open to mixing traditional methods with innovative techniques like virtual reality, as they could greatly enhance engagement.",I would like to try some new methods alongside traditional ones to see how they benefit my students' learning.,I might consider trying new techniques occasionally but feel more comfortable sticking primarily with familiar methods.,I prefer to stick to traditional teaching methods because I believe they have consistently delivered good results.
saudiarabia,126,"Assume you are in the position of Laila, who needs to balance both her teaching responsibilities and household duties. How would you plan your day to ensure that you meet all your responsibilities effectively and efficiently?",Conscientiousness,"I would create a detailed schedule with specific time slots for each task, prioritize tasks by deadline, and set reminders to stay on track throughout the day.",I would plan my day by making a list of tasks in order of priority and try to focus on completing the most important ones first.,"I would aim to balance my time between work and household duties, adjusting as needed to handle unexpected tasks that arise.","I would start the day with a general idea of my main tasks, but would be flexible to change my priorities based on what feels most urgent.","I might tackle tasks as they come without much prior planning, adjusting my focus depending on immediate demands."
saudiarabia,127,"Imagine you are Laila, returning home from a long day at school. A neighbor drops by unexpectedly to chat. Do you welcome the social interaction and engage in conversation, or would you prefer some quiet time to unwind first?",Extraversion,I'm thrilled to see my neighbor and eagerly invite them in for a lively chat over some tea.,I'm happy to take a little break to catch up with my neighbor and enjoy a pleasant conversation.,I'm open to chatting for a short while with my neighbor before getting back to my relaxation time.,I greet my neighbor politely but suggest that we catch up some other time as I need to unwind.,"I appreciate my neighbor stopping by, but I let them know I need some quiet time and suggest we talk later."
saudiarabia,128,"Assume you are Laila, and during a teachers' meeting, a colleague suggests a new routine that requires more collaborative planning. Do you support the idea, considering how it might benefit everyone, or do you express your concerns first?",Agreeableness,I fully support the idea and am excited about the potential benefits for everyone.,"I think it's a good idea and am willing to try it out, as it seems beneficial.",I am open to the idea but would like to see some details on how it will work.,I have some concerns about the idea and would prefer to discuss them before deciding.,I'm not in favor of the idea and am concerned about the increased workload without clear benefits.
saudiarabia,129,"Imagine you are Laila facing a hectic day where both your students need extra help, and there is a family gathering at your house in the evening. How do you react to the stress of managing these pressures, and how do you cope with the situation?",Neuroticism,"I feel overwhelmed and anxious about not meeting everyone's expectations, and I frequently worry about the day's events spiraling out of control.","I feel stressed and uneasy but try to organize my tasks, even though concerns about potential issues linger in my mind all day.","I acknowledge the busy schedule and try to manage everything by prioritizing tasks, experiencing some concerns but not letting them dominate my thoughts.","I recognize the challenge but focus on tackling tasks one at a time, reassuring myself that things will work out without too much stress.","I remain calm and composed, approaching each task systematically and feeling confident that I can handle the day's demands without anxiety."
saudiarabia,130,Imagine you are a guest at the gathering and Fahad invites everyone to share a unique cultural experience from their travels. How would you respond to this invitation?,Openness to Experience,"I enthusiastically share a detailed story about a culinary exchange experience in a remote village in Thailand, highlighting the vibrant flavors and traditions.",I share an interesting experience about attending a traditional festival in Japan and learning about their customs.,I talk about visiting a historical site in Egypt and enjoying the guided tour.,I briefly mention a family trip to Dubai but focus on familiar attractions.,I prefer listening to others as I mostly enjoy traveling locally and haven't had exotic experiences yet.
saudiarabia,131,"Assume you are Aisha's assistant helping to organize the family events she discusses. How detailed would you be in planning the events, considering logistics, timing, and guests' preferences?",Conscientiousness,"I would create a comprehensive plan with detailed schedules, personalized preferences for each guest, and contingency plans for any unexpected issues.","I would ensure to cover most logistics and preferences, maintaining a flexible schedule to accommodate any changes smoothly.",I would provide a structured plan focusing on key logistical elements and aim to meet the basic preferences of the guests.,"I would prepare a general outline, leaving room to adjust plans as needed, focusing more on the basic essentials.","I would put together a simple plan and adjust details as they arise, relying mainly on flexibility and spontaneous adjustments."
saudiarabia,132,Imagine you are asked to lead a group discussion at the gathering about people's hobbies and ideas. How comfortable are you in taking this role and engaging with everyone?,Extraversion,"I am very eager and excited to lead the discussion, and I can't wait to engage with everyone enthusiastically.","I feel quite comfortable taking on the role, and I'm looking forward to interacting with most people.","I can manage the discussion, though I may need some guidance at times to keep the energy up.","I'm somewhat hesitant to lead, but I could do it if necessary, though I might not actively engage with everyone.",I prefer not to lead the discussion as I find it challenging to comfortably engage with a large group.
saudiarabia,133,Assume Aisha and Fahad are debating over a cultural tradition to include in their family gatherings. How would you involve yourself in the discussion or mediate to maintain harmony?,Agreeableness,"I would actively listen to both Aisha and Fahad, empathize with their viewpoints, and gently propose a compromise that incorporates both ideas, ensuring everyone feels heard and valued.","I would suggest that Aisha and Fahad list the pros and cons of each tradition, helping them to find a common ground that respects both parties' feelings.","I would propose a solution that mixes both traditions, asking them to trial it at the next gathering to assess its success.","I might share a suggestion from my own experience, but largely let Aisha and Fahad come to their own resolution, offering support as needed.",I would let Aisha and Fahad resolve it themselves as they're likely to figure it out without intervention.
saudiarabia,134,Imagine hearing Fahad's story about a stressful incident at work. How would you react internally and externally to such a story shared at the gathering?,Neuroticism,"I would feel deeply anxious, worry about similar incidents happening to me, and might need some time to calm down.","I would feel concerned and might internally replay the story, but I would try to focus on the present moment.",I would feel some concern but remind myself that challenges at work are common and manageable.,"I would acknowledge the stress of the incident but maintain a sense of calm, offering supportive advice if needed.","I would remain calm and less affected internally, seeing it as just a part of work life."
saudiarabia,135,"Imagine you are in Salman's position, and you have an opportunity to try something different by rearranging the store layout to enhance customer experience. What approach would you take to explore this idea and integrate any cultural or traditional elements unique to Saudi Arabia?",Openness to Experience,"I would completely reimagine the layout by incorporating traditional Saudi design elements and modern concepts, seeking extensive input from customers about their cultural preferences.","I would redesign significant parts of the store, incorporating some traditional Arabian themes, while also experimenting with new creative layouts.","I would make some adjustments to the store's layout, adding a few cultural touches related to Saudi Arabia, but keeping the overall structure intact.",I would consider minor changes to the store layout and might add a small area dedicated to traditional Saudi items.,"I would avoid making any changes to the store layout, as I believe the current setup already meets customer needs."
saudiarabia,136,"Assume you are in Huda's position, balancing multiple responsibilities between volunteering at the clinic and managing household tasks. How would you prioritize your schedule to ensure each duty is fulfilled effectively without compromising any cultural obligations or family expectations?",Conscientiousness,"I would create a detailed daily planner, setting specific times for each task, ensuring I am well-organized and meet all my responsibilities diligently.","I would prepare a weekly schedule, setting priorities for each day and adjusting as necessary to manage all my duties effectively.",I would make a to-do list for my tasks to ensure I stay on track with my responsibilities and meet my obligations comfortably.,I would try to handle my tasks as they come and focus on what feels most urgent at the moment.,I would address tasks as they arise and rely on flexibility to manage my responsibilities without a strict schedule.
saudiarabia,137,"Imagine you are Salman, and a large community event is happening near your store. How would you interact with customers and participants to promote your store while embracing the social dynamics of the event?",Extraversion,"I would actively engage with everyone, initiating conversations and inviting them to our store with special offers and demonstrations to create a vibrant atmosphere.","I would mingle with the crowd, talk to many participants, and extend invitations to experience what our store has to offer.",I would engage with those who show interest and inform them about our store's event-related promotions.,"I would stay near the entrance and welcome people who approach, sharing some information about our store.","I would remain by the store, focusing on assisting customers who come in and providing them with information as needed."
saudiarabia,138,"Assume you are Huda, and one of your neighbors in the community requires assistance with their household tasks. How would you respond to their request, considering the community values and cooperative spirit in Saudi Arabia?",Agreeableness,"I will gladly help with everything they need, ensuring they know they can count on me in the future as well.",I am happy to assist them with most of their tasks and check how else I can support in the future.,I will help them with a few tasks when I have some free time available.,I can assist them with one or two small tasks but will need to schedule it around my commitments.,"Unfortunately, I am unable to assist at the moment, but I hope everything goes well for them."
saudiarabia,139,"Imagine you are in Salman's position, and the store is experiencing delayed deliveries causing disruptions. How would you handle the stress and manage your emotions while addressing the concerns of your customers and family?",Neuroticism,"I would become very anxious and feel overwhelmed, finding it difficult to manage my emotions and frequently expressing my concerns to those around me.","I would feel quite stressed and worried, often thinking about the situation, but I would try to reassure others while still showing signs of anxiety.","I would feel concerned but would try to remain practical and address the issues calmly, showing a balanced level of concern.",I would occasionally feel stressed but mostly remain composed and take a problem-solving approach while maintaining optimism.,"I would stay calm and optimistic, not letting the situation affect me emotionally, and addressing concerns straightforwardly."
saudiarabia,140,"Imagine you are Zainab, exploring new artistic techniques in your art collective. How do you approach the endless possibilities of creative expression and experimentation presented to you?",Openness to Experience,"I dive into every new technique with enthusiasm, constantly seeking to innovate and push the boundaries of my creativity.","I explore new techniques regularly, integrating them into my work while staying open to inspiration from diverse sources.","I incorporate new techniques into my art occasionally, balancing them with familiar styles that I'm comfortable with.",I usually stick to a few trusted techniques but am open to trying something new when it seems beneficial.,"I prefer to focus on the techniques I already know and love, sticking to what I find most reliable in my art."
saudiarabia,141,"Assume you are Zainab, organizing your day to seamlessly integrate your art sessions with household duties. How do you manage to maintain discipline and ensure all responsibilities are met?",Conscientiousness,"I create a detailed schedule to allocate specific times for each task, ensuring to follow it strictly to balance my art sessions with household duties, leaving no task incomplete.","I plan my day with prioritized lists, sticking to them as closely as possible to ensure all my responsibilities are addressed efficiently.","I set general goals for my day and try my best to manage both art and household tasks, adjusting as needed.","I have a rough idea of what needs to be done and tackle tasks as they come, though some things might be left for later.","I prefer to take each day as it comes, prioritizing my art sessions and fitting in household duties whenever time allows."
saudiarabia,142,"Imagine you are Zainab, attending a gathering within your art collective. How do you engage with the other artists, and what role do you play in fostering a lively and inclusive atmosphere?",Extraversion,"I enthusiastically lead conversations, introduce new members, and organize activities to ensure everyone feels included and energized.","I actively participate in discussions, make sure to introduce myself to new faces, and encourage others to share their ideas.","I engage in conversations with those around me, occasionally initiate discussions, and contribute whenever I feel comfortable.","I tend to listen more than I speak, join conversations when invited, and prefer to connect with familiar faces.","I enjoy observing the dynamic from afar and engage minimally, preferring to let the group naturally include me if needed."
saudiarabia,143,"As Zainab, a fellow artist proposes changes to a collaborative project in the collective. How do you respond to her suggestions, ensuring a harmonious and cooperative environment?",Agreeableness,I fully embrace her suggestions with enthusiasm and look forward to how they will enhance our collective creativity.,I appreciate her ideas and suggest we discuss how they can be integrated into the project effectively.,I acknowledge her input and propose considering her changes along with other potential adjustments.,I express my thoughts on the suggestions and mention some concerns about their implementation.,I politely thank her for her input but decide to stick with the original plan.
saudiarabia,144,"Assume you are Zainab, facing criticism about your artwork from a member of the art collective. How do you cope with the emotional impact of the feedback while continuing your artistic pursuits?",Neuroticism,"I feel deeply anxious and overwhelmed, often doubting my abilities, which makes it challenging to continue creating art.",I worry significantly about the critique but try to channel my emotions into improving my work.,"I acknowledge the criticism, feel a bit unsettled, but remind myself that it's part of the creative journey.","I accept the feedback and feel a little uneasy, but I remain focused and committed to my artistic goals.","I listen to the critique calmly, feeling confident in my work, and use the feedback constructively without much emotional distress."
saudiarabia,145,"Imagine you are Amal, with the choice to either attend a traditional crafts workshop or a modern art class in your town. How do you approach this decision and what guides your choice?",Openness to Experience,I am excited by both options and plan to attend both sessions to experience a blend of tradition and modernity.,I choose the modern art class because I'm curious about exploring new styles and perspectives.,"I decide based on which option fits better into my schedule, valuing both experiences equally.",I prefer the traditional crafts workshop as it aligns more closely with my interests but am open to trying modern art in the future.,"I stick with the traditional crafts workshop, as I find comfort in familiar cultural practices."
saudiarabia,146,"Assume you are Ibrahim, working on finalizing an important contract. You notice a small but vital error at the last minute. How do you handle this when the deadline is looming, and what steps ensure everything is in order?",Conscientiousness,"I immediately halt the process and meticulously review the entire document, even if it means working late to ensure precision.","I prioritize fixing the error and double-check similar areas, while informing the team about the delay caused by this necessary revision.","I correct the error and proceed with a quick review of related sections to ensure no further issues, balancing thoroughness with the looming deadline.","I fix the immediate error and briefly scan related content, trusting that previous checks have caught other issues.","I make a quick fix to the error and proceed without further review, trusting my initial work was largely accurate."
saudiarabia,147,Imagine you are hosting a dinner at your house with business partners of Ibrahim and friends from Amal's craft workshops. How do you engage with the guests to ensure both the professional and personal sides mix well at the event?,Extraversion,"I enthusiastically introduce everyone, share stories and jokes, and ensure each guest is involved in lively group discussions.","I welcome everyone warmly, make introductions, and actively participate in conversations while encouraging others to share their thoughts.","I greet guests politely, encourage introductions, and join conversations, but also observe and ensure everyone is comfortable.","I greet each guest, make basic introductions, and engage in conversations mainly when approached.","I ensure everyone is welcomed and do minimal introductions, letting them mix on their own and stepping back into quieter interactions."
saudiarabia,148,"Assume you are Amal, and you hear contrasting opinions from other parents about the latest school initiative. How do you react when approached for your opinion, and how do you handle the differing viewpoints?",Agreeableness,"I listen carefully to both sides and try to find common ground, sharing my thoughts while encouraging a constructive dialogue.",I express my opinion after considering the viewpoints and aim to support a solution that seems fair to everyone.,"I state my perspective clearly and acknowledge the validity of the differing opinions, without necessarily agreeing.",I briefly share my opinion but prefer not to engage much in the discussion of opposing views.,I stick to expressing my thoughts and avoid getting into a debate about the other opinions.
saudiarabia,149,"Imagine you are Ibrahim, feeling stressed about the outcome of a challenging contract negotiation. How do you cope with the situation and what actions do you take to manage your stress effectively?",Neuroticism,"I immediately feel overwhelmed, can't stop worrying, and spend a lot of time ruminating on all possible negative outcomes.",I feel quite anxious and try to talk it out with trusted colleagues and friends to ease my concerns.,I acknowledge the stress and try to balance my thoughts by reminding myself of past successes and focusing on what I can control.,I feel some concern but manage it by taking breaks and occasionally checking in on how I'm feeling throughout the process.,"I remain calm and composed, confident that I've done my best and will handle any outcome as it comes."
saudiarabia,150,"Imagine you are at the family gathering and your eldest uncle announces a traditional meal for dinner that you haven't tried before. How do you respond to trying this new dish, and do you bring up any unique or different experiences you've had related to food?",Openness to Experience,I'm really excited to try this dish! It reminds me of a time when I experimented with some international cuisines I've never had; it's always such an adventure.,"I'm curious about this dish, and I think I'll enjoy it. It makes me think of other unique foods I've tried while traveling.","I'll give it a try, though I'm not sure if I'll like it. I usually stick to familiar dishes but I'm open to new experiences every now and then.","I'm hesitant to try it. I mostly prefer foods I'm used to, but I might try a small portion just to see.","I'll pass on trying it, I generally prefer to stick with foods I'm familiar with and don't often try new things."
saudiarabia,151,"Assume you are in charge of setting the table for the family gathering, ensuring everything is perfect. How do you handle this responsibility, and what steps do you take to make sure everything is ready before dinner?",Conscientiousness,"I create a detailed checklist, start preparing hours in advance, and double-check everything to ensure it meets our family's cultural traditions perfectly.","I plan carefully, setting up the table with plenty of time to spare, and make sure to recheck key details like seating arrangements and dish placement.",I organize the essentials ahead of time and do a quick review before dinner to make sure everything looks good.,"I set up the table shortly before dinner, trusting my basic plan to cover everything without much checking.","I quickly set the table last minute, hoping everything is alright without much concern for checking details."
saudiarabia,152,"Picture yourself at the gathering where your uncle is leading the conversation. Do you actively engage with him and others, perhaps steering the conversation to discuss a lively topic, or do you prefer observing and listening?",Extraversion,"I enthusiastically join the conversation, steering it towards lively and engaging topics while interacting with everyone.",I join the conversation regularly and add my thoughts whenever I find an interesting point to discuss.,"I participate occasionally, contributing my opinions when prompted or when a topic interests me.",I prefer to listen most of the time but will participate if specifically asked or if the topic is crucial.,"I mostly observe and listen, enjoying the conversation without feeling the need to participate actively."
saudiarabia,153,You are at the gathering and your uncle chooses a topic that not everyone seems to agree with. How do you contribute to the conversation? Do you find ways to support the discussion or mediate the differing opinions in a manner that aligns with the family's values?,Agreeableness,I actively listen to everyone and gently bring attention to common values and agreements to maintain family harmony.,I acknowledge differing opinions and suggest focusing on areas where everyone can agree to keep the conversation positive.,"I express my viewpoint while encouraging a respectful exchange of ideas, accepting that differences exist.","I share my perspective, but I don’t make much effort to mediate the disagreements that arise.",I state my opinion firmly and leave others to discuss their opposing views as they choose.
saudiarabia,154,"Imagine during the family gathering, an unexpected situation arises, such as a missing dish from the planned menu. How do you react to this potentially stressful scenario, and do you remain calm or become anxious about how to resolve the situation?",Neuroticism,"I immediately feel overwhelmed and start worrying about what everyone will think, frantically trying to find a solution.",I feel quite anxious but quickly gather my thoughts and work with others to fix the situation.,"I notice some stress but keep it manageable, calmly considering alternative options with the family.",I'm slightly concerned but believe it can be resolved easily and start looking for substitutes without much stress.,"I remain very calm, confident that it can be sorted out easily, and I focus on enjoying the rest of the gathering."
saudiarabia,155,Imagine you are in the position of the young couple. You visit a city that is vastly different from what you are used to and feel intrigued by the diverse lifestyle. How do you approach exploring this new environment?,Openness to Experience,"We fully immerse ourselves, trying local foods, attending cultural events, and interacting with locals to learn about their traditions.",We try local foods and visit a few cultural landmarks recommended by locals to get a feel for the city.,We explore the well-known tourist spots and sample some local cuisine to get a basic understanding of the city.,We stick to familiar activities and occasionally take guided tours to learn about the new city.,We keep to our usual routines and only visit places that are similar to what we know.
saudiarabia,156,"Imagine you are the young Saudi couple, having just heard your grandfather's advice on whether to move for job opportunities. How would you go about organizing your plans to align with his perspective, ensuring no detail is missed, and what steps would you take to balance his wisdom with your practical needs?",Conscientiousness,"I would create a detailed plan with a timeline, outlining each step, and regularly consult my grandfather to ensure we're valuing his input while managing logistical needs.",I would list the key points of my grandfather's advice and compare them with our priorities to find a harmonious balance between his wisdom and our goals.,"I would consider my grandfather's perspective seriously and try to incorporate it where feasible, while ensuring our essential needs are also met.","I would keep my grandfather's advice in mind and prioritize immediate practical concerns, making adjustments as we progress if needed.",I would politely acknowledge his advice but focus primarily on the practical aspects that affect us directly in our decision-making process.
saudiarabia,157,Assume you are part of the couple and you arrive in a city bustling with social activities and community events. What would be your strategy for building connections and integrating into the community?,Extraversion,"I would attend as many events as possible, actively talking to new people and organizing gatherings, ensuring we build a strong social network quickly.","I would join a few community events and clubs, trying to meet people with similar interests and inviting new friends over regularly.","I would participate in some activities when it feels comfortable, gradually getting to know people at my own pace.","I would observe and occasionally join smaller gatherings, but mostly rely on my partner to make connections initially.","I would take a reserved approach, attending only key community events, focusing more on settling in with my partner."
saudiarabia,158,"Imagine you're in the couple's situation and during your visit, your grandfather suggests you connect with an acquaintance of his in the new city. How do you respond and manage this interaction?",Agreeableness,"I would eagerly agree and make it a priority to reach out and meet the acquaintance, seeing it as a valuable opportunity.",I would agree to contact the acquaintance and make plans to meet when it is convenient for both of us.,I would consider reaching out and see if there’s a mutual time to connect when it fits into my schedule.,I might express appreciation for the suggestion but only contact them if it becomes necessary.,I would politely acknowledge the suggestion but likely not pursue the connection unless prompted again.
saudiarabia,159,"You are in the position of the couple contemplating the move, and you feel anxious about the uncertainties involved. What steps do you take to manage your stress and facilitate a smooth decision-making process?",Neuroticism,I constantly worry about all potential risks and seek professional counseling and support from family and friends.,I express my concerns frequently and create a detailed plan with multiple contingencies to reassure myself.,"I acknowledge my stress, discuss it with close family members, and make a basic plan to address major concerns.",I sometimes think about potential issues but try to keep my focus on the positive outcomes and plan accordingly.,I remain calm about the uncertainties and trust that everything will work out while making minor adjustments when necessary.
saudiarabia,160,Imagine you are discussing ideas with your grandmother about renovating her beloved home. How open are you to incorporating her traditional design elements mixed in with modern features?,Openness to Experience,I am thrilled to explore every possibility of blending her cherished traditional elements with modern designs to create something unique.,I am quite interested in incorporating some of her traditional elements while also adding modern features for a balanced look.,I am open to discussing and including certain traditional elements that complement the modern style we aim for.,"I am willing to consider a few traditional elements, but I prefer a predominantly modern design.",I'd rather focus mostly on modern designs and keep traditional elements to a minimum.
saudiarabia,161,Assume you are in charge of ensuring the renovation project meets the deadline. How would you plan and prioritize tasks to respect both your grandmother's wishes and the project's timeline?,Conscientiousness,"I would create a detailed schedule, regularly consult with my grandmother, and coordinate daily check-ins with the team to ensure everything aligns perfectly.",I would set up a plan that includes buffer time for unexpected issues and review it weekly with my grandmother for any adjustments.,"I would list all tasks needed and discuss with my grandmother to prioritize what's most important, balancing it with the timeline.",I would generally try to follow the timeline and check with my grandmother if any conflicts arise.,"I would loosely plan the tasks and address my grandmother's concerns as they come up, without strict scheduling."
saudiarabia,162,Imagine you are organizing a family meeting to finalize renovation plans with your grandmother. How do you navigate this gathering to ensure everyone's voices are heard and the atmosphere remains positive?,Extraversion,"I enthusiastically lead the meeting, encouraging everyone to share their ideas openly and keeping the energy lively with jokes and positive affirmations.","I actively facilitate the discussion, inviting everyone's input and maintaining a cheerful and supportive tone throughout.",I ensure that everyone gets a turn to speak and try to keep the mood friendly by occasionally adding light-hearted comments.,"I try to let people have their say and mostly listen, occasionally chiming in to offer support or to address any tension.","I focus on listening more than speaking, only contributing when necessary to keep the meeting on track and organized."
saudiarabia,163,Assume your grandmother has a firm preference for certain traditional designs that you don't particularly like. How do you balance offering your own suggestions while honoring her fondness for those designs?,Agreeableness,I would wholeheartedly embrace her preferences and collaborate closely to enhance her vision with gentle suggestions.,"I would propose a few of my ideas that might complement her taste, showing respect for her traditional choices.",I would share my ideas while ensuring that her opinions are also considered and respected in the process.,"I would present my designs, explaining their benefits, but remain willing to incorporate some of her traditional elements.","I would focus on my own design preferences, considering her ideas only if they align with my vision."
saudiarabia,164,"Imagine you are feeling stressed about the potential costs and outcomes of the renovation. How do you manage your anxiety when communicating with your family, especially with your grandmother taking the final decision?",Neuroticism,I express my worries openly and frequently discuss every possible scenario until I feel reassured.,"I communicate my concerns and talk through solutions, seeking reassurance from everyone involved.","I share my thoughts and listen to everyone's perspectives, trying to keep a balanced view on the situation.",I briefly mention my concerns but try to focus on staying calm and solution-oriented in discussions.,"I keep my worries to myself, trusting that everything will work out in the end without too much stress."
saudiarabia,165,Imagine you are attending a traditional Saudi wedding where the seating and guest list are arranged by the elders according to long-standing customs. How do you feel about trying new experiences like joining in unfamiliar traditional dances or sampling unusual dishes offered at the ceremony?,Openness to Experience,I am absolutely thrilled to immerse myself in the wedding customs and eagerly try both the traditional dances and all the distinctive dishes available.,I am quite interested in exploring the traditional dances and sampling new food to better experience the cultural aspects of the wedding.,"I am fairly open to the idea and might try a few dances and dishes, depending on how comfortable I feel in the moment.",I prefer sticking to what I know but might try a few things if encouraged by others.,I tend to avoid new experiences in such settings and prefer to stick with what I'm familiar with.
saudiarabia,166,Assume you are responsible for ensuring that the guests follow the seating arrangement set by the elders at this wedding. How would you approach making sure everyone is seated correctly and respectfully adhering to the traditions?,Conscientiousness,"I would meticulously review the seating plan in advance, coordinate with the hosts, and personally guide each guest to their correct seat while explaining the significance of the arrangement.","I would check the seating chart thoroughly and assist guests as they arrive, ensuring they know their designated seats and gently reminding them of the importance of following traditions.","I would familiarize myself with the seating plan and help direct guests to their assigned seats, explaining the seating only if there any confusions arise.","I would glance over the seating map and if someone seemed out of place, I'd politely ask if they need help finding their seat.",I would briefly review the seating plan and only intervene if a major issue arises with the seating order.
saudiarabia,167,Picture yourself mingling at the wedding where many guests are people you have never met before. How do you approach introducing yourself and engaging with strangers in conversations during the event?,Extraversion,"I confidently introduce myself to as many new people as possible, actively starting conversations and mingling throughout the evening.","I seek out a few groups to join, introducing myself and engaging in lively conversations with ease.","I introduce myself if approached and engage in some conversations, participating when I feel comfortable.","I'm open to chatting with new people but mostly stay with familiar faces, engaging if someone else starts the conversation.","I prefer to stay in the background, mostly observing and talking to people I already know."
saudiarabia,168,You find out that one of the guests at the wedding is unhappy with where they've been seated. How would you handle the situation to ensure that their concerns are addressed while still respecting the family's traditional arrangements?,Agreeableness,"I would politely apologize for the inconvenience and do my best to find a more agreeable seat for them, ensuring they feel valued and respected.",I would express understanding for their discomfort and try to suggest a small change that aligns with traditional seating but improves their experience.,"I would acknowledge their concern and explain the seating's significance, trying to find a compromise if they still seem uneasy.","I would listen to their concern, apologize, and let them know it's difficult to alter the seating due to traditions.",I would politely explain that the seating is arranged according to tradition and suggest enjoying the event regardless.
saudiarabia,169,Envision yourself feeling slightly stressed while preparing for the wedding due to the detailed traditions and expectations involved. How do you manage your emotions and stay calm before and during the event?,Neuroticism,"I find myself constantly worrying about every detail, pacing back and forth, and imagining worst-case scenarios, making it hard to stay calm.","I get anxious about all the things that could go wrong, but I try to calm myself by triple-checking everything to avoid mistakes.","I feel a bit stressed about meeting expectations, but I remind myself it's okay if some things don't go perfectly.","I acknowledge the stress but focus on breathing deeply and taking each moment as it comes, staying mostly relaxed.","I feel quite at ease, knowing that everything will come together, and I just enjoy the wedding preparations without much worry."
saudiarabia,170,"Imagine you are in the young woman's shoes, presented with the opportunity to explore new cultures and study abroad. How do you frame your argument to the matriarch about the benefits of experiencing life outside of Saudi Arabia?",Openness to Experience,"This is a chance to completely immerse myself in new cultures, learn new languages, and bring back diverse ideas that can enrich our community.",It’s a great opportunity to experience different cultures and possibly learn some useful skills that could be beneficial for our family.,Studying abroad can offer some different perspectives and I can learn while maintaining our cultural values.,"While I'm curious about experiencing something new, I will prioritize and maintain my usual lifestyle and traditions.","I appreciate the idea, but I am more comfortable and satisfied with the opportunities available to me here in Saudi Arabia."
saudiarabia,171,Assume you are the young woman preparing to present her case. How do you plan and organize your presentation to ensure that the matriarch sees you as a responsible and disciplined individual?,Conscientiousness,"I will create a detailed outline, rehearse multiple times, and prepare handouts for clarity and precision.",I will create an outline and practice my presentation to ensure I feel confident and clear.,I will jot down key points and do a couple of practice runs to make sure I cover everything important.,I will quickly review my notes and focus on going with the flow of the conversation.,I will rely on my natural ability to communicate and improvise without much preparation.
saudiarabia,172,Imagine being the young woman who must approach the matriarch. How would you manage this interaction to present your case in a confident and engaging way?,Extraversion,"I would approach her with a warm smile, offer a respectful greeting, and speak clearly and passionately about my case, ensuring to maintain eye contact and show enthusiasm.","I would greet her politely, present my points confidently, and use expressive communication to engage her interest in my case.","I would introduce myself calmly, present my case with clarity, and ensure the conversation is friendly but focused.","I would approach her respectfully, explain my points succinctly, and try to maintain a polite and reserved demeanor.","I would politely greet her, present my case quietly and briefly, and try to keep the interaction formal and minimal."
saudiarabia,173,Assume you are the young woman making your case to the matriarch. How would you appeal to her sense of community and family values to gain her support?,Agreeableness,"I would emphasize how this decision would strengthen our family's bonds and contribute positively to the community, ensuring collective happiness and success.",I would mention how this decision aligns with our family's goals and values while also considering the welfare of those involved.,"I would highlight the potential benefits this decision might bring to our family, hoping to align with shared interests.","I would present my case, acknowledging potential benefits, but mainly focusing on self-interest and personal reasons.","I would briefly present my case focusing solely on how it benefits me, leaving community and family considerations out."
saudiarabia,174,"Imagine you are the young woman about to present your case to the matriarch, and you feel anxious about her reaction. How do you handle your nerves and potential disappointment if she initially disagrees with your decision?",Neuroticism,"I feel consumed by my nerves and worry excessively about her disapproval, doubting my own decision afterward.","I feel quite nervous but try to remind myself it’s okay if she disagrees, although it still affects me significantly.",I feel some anxiety about her reaction but try to focus on calmly explaining my perspective.,I feel a bit uneasy but am mostly confident in my decision and seek to understand her viewpoint.,I feel little anxiety as I am sure of my decision and view her disagreement as a chance for discussion.
saudiarabia,175,Imagine you are the senior manager in a well-established Saudi Arabian corporation. A junior employee proposes an innovative project that deviates from traditional practices. How would you approach evaluating this unconventional idea?,Openness to Experience,I would be excited to explore this innovative idea and encourage a detailed pilot test to understand its potential and impact on our practices.,"I'm quite interested in potential modern approaches, so I'd suggest a comprehensive evaluation to assess its feasibility.","I would review the proposal with a balanced perspective, considering both its innovative aspects and adherence to our current procedures.",I might be cautious and would first prefer to consult with other senior colleagues to gauge the extent to which this idea aligns with our corporate culture.,I'd be hesitant about straying too far from tradition and would likely request substantial evidence and success stories before considering this idea.
saudiarabia,176,"Imagine you are in a Saudi Arabian business setting, and you are a team leader responsible for a new project. A junior colleague has proposed an innovative idea, but it's crucial to seek the senior manager's approval first. How would you approach organizing the project and coordinating with both your team and the senior manager to ensure it aligns with company standards and deadlines, while respecting the hierarchy and authority within the organization?",Conscientiousness,"I would thoroughly review the proposal and prepare a detailed presentation, coordinating with my team to address potential challenges before consulting the senior manager with a clear plan that meets all standards and deadlines.","I would evaluate the proposal, discuss it with both my team and the senior manager to gather input, and ensure the project plan aligns with the company's goals and timelines.","I would organize a preliminary meeting with my team to assess the idea, then present a summary of our thoughts to the senior manager for initial feedback and guidance.","I would informally discuss the idea with available team members and seek the senior manager's opinion when convenient, adjusting the plan based on shortly discussed feedback.","I would rely on brief discussions with the team and proceed with a broad outline, casually mentioning the idea to the senior manager when time allows."
