country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
USA,117,"You are James, about to present your startup idea to a room full of potential investors. How do you prepare yourself for this situation, especially when it comes to networking and engaging with these investors during and after the presentation?",Extraversion,"I eagerly plan an engaging presentation and look forward to mingling with the investors, initiating conversations and leading the discussions with great enthusiasm.","I prepare a dynamic presentation and focus on making meaningful connections with several investors, aiming to follow up and keep the conversation going.",I make sure my presentation is solid and plan to approach a few investors for feedback and potential collaboration opportunities.,"I concentrate on delivering a clear presentation and hope to make necessary contacts, engaging in networking if approached by the investors.","I focus on perfecting my presentation and prefer to wait for investors to initiate contact, engaging only if needed."
USA,118,"Imagine you are James, needing to negotiate terms with a potential investor who suggests changes you are not comfortable with. How do you handle the conversation to achieve a mutually beneficial outcome?",Agreeableness,"I actively listen to the investor's points, express my concerns gently, and work towards a solution with their interests in mind.","I acknowledge the investor's suggestions, share my perspective clearly, and look for areas of compromise.","I discuss the proposed changes openly, evaluating which aspects align with our goals and which might need adjustment.",I explain my viewpoint assertively and suggest alternatives without necessarily accommodating all their ideas.,I firmly state my position and prioritize maintaining the original terms over reaching a compromise.
USA,119,"Assume you are James, facing the stress of financial uncertainty after leaving your secure job. How do you manage the anxiety and maintain your focus on growing your startup?",Neuroticism,"I feel extremely anxious and find myself constantly worrying about the worst-case scenarios, even though I try to stay motivated.",I frequently feel anxious and often need to remind myself to stay focused on daily tasks to keep the stress in check.,I experience some anxiety but manage it by balancing work with regular breaks and relaxation techniques.,I occasionally feel worried about finances but generally keep a steady focus by sticking to a solid business plan.,"I feel confident and rarely let financial worries distract me, focusing instead on the growth potential of my startup."
USA,120,Imagine you are Emily experimenting with new craft ideas. How likely are you to try unique and unconventional materials or techniques that you've never used before despite potential challenges?,Openness to Experience,"I am extremely eager to explore new and unconventional materials and techniques, regardless of any challenges that might arise.","I'm quite interested in trying new and unique materials and techniques, even if they come with some challenges.","I am open to experimenting with new materials and techniques, but I like to balance them with familiar ones.",I usually prefer sticking to traditional materials and techniques but might occasionally try something new if it's not too challenging.,"I tend to rely on familiar materials and techniques, as I'm not keen on facing potential challenges with new experiments."
USA,121,"Assume you are in Emily's shoes, diligently managing her online business. How do you organize your tasks and manage deadlines to ensure every order is fulfilled accurately and on time?",Conscientiousness,"I meticulously plan every task with a detailed checklist and schedule, ensuring all deadlines are met with precision and allowing extra time for unforeseen issues.","I use a planner to outline tasks and set reminders, which helps me complete orders efficiently while keeping an eye on priority deadlines.","I generally keep track of tasks using a digital calendar and aim to meet deadlines, though I sometimes adapt as needed if other tasks arise.","I write down tasks as they come and try to follow a loose schedule, but occasionally an order might be delayed if something unexpected happens.","I tend to handle orders as they come without a specific system, addressing tasks based on immediate needs and sometimes missing deadlines."
USA,122,Imagine you are Emily at a local craft fair. How do you interact with potential customers and fellow crafters to promote your products and expand your network?,Extraversion,"I actively engage with everyone, striking up friendly conversations, hosting group demos, and sharing my contact details eagerly.","I make sure to chat with many visitors and offer samples, and I participate in a couple of group activities with other vendors.","I engage with people who seem interested, have friendly but short conversations, and exchange contact info with a few crafters.","I talk to customers when they approach me, share my products without much extra interaction, and keep to myself mostly.","I stay at my booth, only talking to customers when necessary, and I rarely venture out to meet other crafters."
USA,123,Assume you're Emily responding to a dissatisfied customer. How would you handle their complaints and foster positive relationships to ensure customer satisfaction and potential repeat business?,Agreeableness,"I would listen attentively to their concerns, apologize genuinely, and offer several solutions to their problem, ensuring their satisfaction is prioritized.","I would acknowledge their concerns, apologize for any inconvenience, and propose a suitable resolution that addresses their needs.","I would hear their complaints, explain the policy, and offer a resolution if feasible within company guidelines.","I would listen to their issue and clarify our policy, suggesting a possible compromise where possible.","I would refer them to our terms and policies, indicating our limitations in addressing their complaints."
USA,124,Imagine you are Emily dealing with a sudden drop in sales. How do you cope with potential stress and maintain a positive outlook while devising strategies to recover your business performance?,Neuroticism,"I feel overwhelmed and anxious but immediately seek support, closely monitoring every aspect while fearing worst-case scenarios.","I acknowledge my anxiety and am cautious, seeking advice from trusted colleagues and analyzing each step carefully.","I recognize the stress but stay focused, creating an action plan with manageable steps to address the sales issue.","I try not to overthink, adopting a solution-oriented approach and relying on my usual problem-solving skills.","I remain calm and composed, viewing the sales drop as a minor setback, confident it'll resolve with usual business tactics."
USA,125,"Imagine you are in Mark's situation and you notice a new online course in a field you've always been curious about but it's unrelated to your current skill set. Do you decide to enroll in the course to explore new ideas, or do you focus solely on relevant skills for your freelance work?",Openness to Experience,I enroll in the course immediately; I love exploring new ideas and am eager to dive into unfamiliar subjects.,I decide to enroll in the course because I want to expand my knowledge and see what new perspectives it might bring.,"I consider enrolling but weigh it carefully against my current commitments, striking a balance between exploring new interests and maintaining my focus.","While I'm intrigued, I prioritize enhancing my skills related to my freelance work but might revisit the course later if time permits.","I choose to focus solely on skills that directly benefit my current freelance work, avoiding unrelated courses."
USA,126,Assume you have taken on multiple freelance projects like Mark. One project has a tight deadline and the client is particular about details. How do you plan your schedule to ensure quality work and meet the deadline?,Conscientiousness,"I will create a detailed project plan, prioritize tasks, and allocate specific time blocks for each task, ensuring regular communication with the client.",I will set up a schedule with prioritized tasks and check in with the client occasionally to ensure I am on track.,"I'll draft a basic schedule and adjust priorities as needed, making sure to focus on the key project with regular updates.",I'll start with the most urgent tasks and check back with the client if time allows for any revisions or updates.,"I'll allocate time as I go, addressing the client's project along with others, and see how it fits within my work flow."
USA,127,"Imagine you need to network to find new freelance opportunities, but you're either new to the scene or don't know many people. Do you actively reach out and attend virtual meetups, or do you prefer finding leads through quieter, more independent channels?",Extraversion,"I absolutely thrive in social settings, so I constantly attend virtual meetups and reach out to everyone I can.",I often join a few virtual meetups and make an effort to connect with people I find interesting.,"I attend some virtual events, but also spend time browsing online platforms for opportunities.",I occasionally join meetups but mostly prefer to research and connect with potential clients on my own.,I feel more comfortable working independently and usually look for opportunities through online job boards or personal projects.
USA,128,Assume you receive a freelance project with feedback that seems harsh but valid. Do you reach out to the client to discuss and understand their perspective or do you make the requested changes without engaging in further discussion?,Agreeableness,"I would reach out immediately, fully open to understanding their perspective and ensuring the changes completely meet their expectations.","I would contact the client to clarify their feedback, aiming to understand their viewpoint and possibly improve the project.","I'd consider discussing the feedback with the client if there's time, but I might just make the changes if it's straightforward.",I would make the changes as requested but might note the feedback for improvement rather than seek further clarification.,"I would simply make the changes as per their feedback without further engagement, prioritizing efficiency."
USA,129,Imagine you are in Mark's place and you've just been turned down for a potential freelance contract. How do you handle the stress and any feelings of frustration or anxiety that come with the rejection?,Neuroticism,"I feel overwhelmed and worry about my future prospects, and it's difficult to focus on anything else for a while.","I feel upset and anxious, but I take some time to analyze what went wrong and how it affects me before trying to move on.","I feel disappointed, but I remind myself that setbacks are a part of freelancing and try to stay positive as I look for new opportunities.","I initially feel a bit frustrated, but I quickly shrug it off, knowing there are other chances ahead.",I don't let it bother me much and immediately start focusing on finding new clients or projects.
USA,130,Imagine you are helping Anna with the redesign of her bed and breakfast. She wants a unique theme that showcases both rural charm and modern innovation. How would you approach this creative challenge to ensure it stands out to visitors?,Openness to Experience,I would research unconventional design trends globally and blend elements like smart home technology with rustic hand-carved wooden furniture.,I would incorporate cutting-edge design features such as eco-friendly lighting and pair them with classic country elements like vintage decor.,"I would balance using some modern fixtures and keeping traditional country aesthetics, maybe with a fresh color palette.","I would stick mostly to classic country charm while integrating a few subtle modern touches, like sleek, minimalist artwork.",I would suggest maintaining the current rural style with only minor updates to keep it traditional and straightforward.
USA,131,"You are in charge of planning the renovation schedule while Anna manages other tasks. Unexpectedly, a shipment of materials arrives earlier than expected, requiring an adjustment to the timeline. How do you ensure the renovation stays on track while maintaining high standards?",Conscientiousness,"I immediately update the timeline, communicate detailed changes to all involved, and double-check that each task aligns with the original quality standards.","I adjust the timeline and notify key team members, ensuring we have check-ins to maintain our quality standards.",I make a timeline adjustment and inform Anna about potential changes to maintain smooth coordination.,"I make a rough adjustment to the schedule, letting team members adapt as necessary.","I leave the schedule as is for now, planning to address any issues as they arise."
USA,132,Assume you are in Anna's position and it's the grand opening of your bed and breakfast. Many guests arrive to see the renovations. How would you engage with them and make the opening an unforgettable experience for all?,Extraversion,"I'd actively engage with every guest, host fun activities, and give a personal tour to ensure everyone feels welcomed and excited.","I would engage with most guests, share highlights of the renovations, and put an effort into making them feel at home and entertained.","I would engage with guests individually as they approach me, offering insights and answering questions about the renovations.","I'd be available to chat if guests come to me, but otherwise blend into the background and let them explore at their own pace.","I would likely stay in the background, letting the guests roam freely and explore without much interaction from me."
USA,133,Imagine you encounter a neighbor who is skeptical about the new bed and breakfast affecting the rural community's peace. How would you approach this conversation to address their concerns and foster goodwill?,Agreeableness,"I would listen carefully to their concerns, empathize with their feelings, and suggest working together on solutions that preserve community tranquility.","I would acknowledge their feelings, offer some reassurances, and discuss possible compromises that could address their concerns.","I would hear out their worries, share my perspective, and see if there's a middle ground we can both agree upon.",I would let them know I understand their concerns but suggest waiting to see how things develop first.,I would point out the potential benefits of the bed and breakfast and suggest giving it a chance.
USA,134,"Imagine you are Anna, encountering unforeseen setbacks while renovating your bed and breakfast, such as damaged materials and budget overruns. How do you emotionally manage these challenges, and what steps do you take to cope with the stress these issues bring?",Neuroticism,"I feel overwhelmed by anxiety and often worry about the worst possible outcomes, but I try to cope by talking it out with close friends and taking breaks.","I definitely feel stressed and anxious, but I focus on organizing a detailed plan to solve each issue step-by-step, while staying hopeful.","I feel concerned but try to remain balanced, tackling each setback as it comes while reminding myself to stay calm and focused.","I feel a bit of stress, but I remind myself that setbacks are part of renovations and concentrate on finding practical solutions.","I don’t let setbacks bother me much, staying calm and collected while quickly seeking ways to adjust my plans and budget."
USA,135,"Imagine you are Jonathan, who recently learned about an unconventional approach to highlight creativity in your scholarship application. How do you incorporate this into your essays or documents?",Openness to Experience,"I will completely revamp my application, using innovative formats and themes to showcase my diverse creative strengths.","I will incorporate a few unique elements in my essays, like storytelling or unusual perspectives, to stand out.","I might add some creative elements to my application, but will mainly stick to the usual format to ensure clarity.","I could briefly mention creative ideas in my essays, but prefer to follow traditional guidelines to be safe.","I will adhere strictly to conventional methods, as I believe structure is more important than creativity."
USA,136,"Assume you are Jonathan, who has a detailed checklist for the scholarship application process. How do you organize your time and resources to ensure everything is submitted correctly and on time?",Conscientiousness,"I start weeks in advance, meticulously plan each step on my calendar, and double-check every requirement before submission.",I allocate specific time slots daily to work on my applications and review my checklist at the end of each week.,I keep a mental note of deadlines and ensure I dedicate a couple of weekends to make substantial progress.,I work mostly as deadlines approach but make sure to glance at my checklist now and then.,"I gather everything at the last minute, skim through the checklist, and hope for the best."
USA,137,"Imagine you are Jonathan, and you are invited to a networking event with other scholarship applicants. How do you interact with the other applicants and potential mentors during the event?",Extraversion,"I actively engage with everyone, enthusiastically introducing myself and finding common interests to connect with attendees.","I make an effort to meet many people, enjoying conversations and exchanging contact information for future discussions.",I talk to a few people and join some group discussions to get a feel of the event and share my experiences.,I speak to a couple of people I feel comfortable with and mostly listen during conversations.,"I prefer keeping to myself, observing the interactions, and speaking only when approached directly."
USA,138,"Assume you are Jonathan, and while submitting your documents, you encounter a technical problem that causes a delay. How do you communicate with the scholarship committee to resolve the issue?",Agreeableness,"I sincerely apologize for the inconvenience and kindly ask for guidance on resolving the technical issue, ensuring my documents are submitted promptly.",I express my apologies for the delay and politely request assistance in resolving the technical problem to submit my documents.,I explain the situation and ask for help to make sure my documents get submitted correctly despite the technical issue.,I notify them about the technical issue and ask for suggestions on how to proceed with the submission.,I inform them of the technical problem and wait for their response on how to fix the submission issue.
USA,139,"Imagine you are Jonathan, anxiously awaiting the results of your scholarship application. How do you cope with the stress and uncertainty during this waiting period?",Neuroticism,"I find myself constantly worrying and checking my email every few minutes, unable to focus on anything else.","I feel nervous and check for updates several times a day, but I try to distract myself with small tasks.",I have moments of worry but mostly manage it by keeping busy and reminding myself to stay hopeful.,"I occasionally think about it but mostly stay calm, focusing on my routine to keep my mind off it.",I trust that whatever happens will be for the best and hardly feel stressed about the results.
USA,140,"Imagine you are in Rita's position, planning your backpacking trip through Europe. How do you approach deciding which unique local experiences, such as arts or local cuisine, to include in your itinerary?",Openness to Experience,"I dive into researching and prioritizing unique local spots, trying indigenous arts and foods that are entirely new to me.","I focus on a mix of famous and offbeat experiences, trying a few local arts and cuisines that pique my interest.",I include both popular attractions and a few local activities based on recommendations from travel websites.,I stick mostly to well-known landmarks but try a local dish or attend an event if conveniently available.,"I prefer familiar experiences and focus on the major sights, sticking to usual cuisines and activities."
USA,141,Assume you are responsible for managing the budget for your three-month trip. How would you ensure you stay within your financial limits while still enjoying your journey?,Conscientiousness,"I would create a detailed budget spreadsheet, tracking every expense and adjusting my plans as needed to ensure I'm always within my financial limits.","I would outline a general budget, regularly check my expenses, and make adjustments along the way if necessary.",I would keep track of major expenses and check my remaining funds every now and then to make sure everything's on track.,"I would have a rough idea of my finances and try to be mindful of spending, but I wouldn't track every detail.",I would mostly go with the flow and adjust my plans as needed if I run out of money towards the end.
USA,142,Picture yourself meeting new people in hostels and on your travels. How do you typically engage with strangers to enhance your social experience during the trip?,Extraversion,"I actively approach groups, introduce myself enthusiastically, and suggest activities we can do together.",I happily join conversations and invite others to explore the local sights with me.,I chat with fellow travelers when the opportunity arises and participate in group activities occasionally.,I prefer to observe others first and engage in small talk when directly approached.,I mostly keep to myself and tend to avoid initiating conversations unless necessary.
USA,143,"Imagine encountering a fellow traveler who is struggling with their own itinerary. How do you respond to their situation and offer support, if at all?",Agreeableness,"I offer to sit down with them, help reorganize their plans, share my own experiences, and even adjust my schedule to assist them further.",I suggest some ideas I've tried before and offer to help them draft a new plan if they are interested.,I give a few quick tips and recommend some resources that might help them.,"I acknowledge their struggle and wish them luck, but I focus on my own itinerary.",I briefly smile and continue with my own travel plans without engaging much.
USA,144,"Suppose you encounter an unexpected situation, such as a missed train or a lost booking, during your backpacking adventure. How do you react emotionally, and what steps do you take to resolve the issue?",Neuroticism,I feel very anxious and overwhelmed but eventually try to calm down and search frantically for immediate solutions.,I feel quite stressed and worried but take some deep breaths and begin searching for alternatives online or ask for help.,"I feel concerned but stay relatively calm, assessing nearby options and considering different ways to adjust my plans.","I feel a bit frustrated, but I stay composed and explore options for the next best steps confidently.","I remain unfazed and relaxed, seeing it as a chance for a new adventure, and quickly devise an alternative plan."
USA,145,"Imagine you are Michael, and a friend suggests a novel investment opportunity that claims to double your money quickly. How do you respond to the suggestion and why?",Openness to Experience,"I'm intrigued and eager to learn more, especially about the novel aspects of this opportunity.","I'm interested, and willing to explore further, but will need to conduct some initial research.","I'm receptive to hearing the details, but will carefully weigh the pros and cons before deciding.",I'm skeptical and will need to verify the credibility of the opportunity before considering it.,I'm cautious and prefer traditional investments over something that seems too good to be true.
USA,146,"Assume you are in the position of Michael, and it's the end of the month when you usually update your budget spreadsheet. However, you receive last-minute invitations for an unexpected weekend getaway. How do you balance the two priorities?",Conscientiousness,"I'll finish updating the budget spreadsheet before going, ensuring all finances are in order.","I'll spend some time working on the budget first and then enjoy the getaway, finishing the rest when I return.",I'll quickly check the important parts of the budget and deal with the rest later so I can join the getaway.,I'll update what I can on the spreadsheet during the trip or right after returning.,I'll go on the getaway and deal with the budget spreadsheet when I get back.
USA,147,"Imagine you are Michael, and you’ve been invited to a social event where you could network for better job opportunities that might increase your savings. How do you handle this situation in light of your financial goals?",Extraversion,I'm excited to attend and plan to meet as many people as possible to discuss potential job opportunities.,I'll definitely go and make an effort to introduce myself to several key people in the room to explore prospects.,I'll attend the event and casually chat with a few attendees to see if there are any interesting openings.,"I'll consider attending if I feel up for it, but I might only talk to a couple of familiar faces.","I might skip the event since large gatherings aren't really my thing, and I prefer seeking opportunities in other ways."
USA,148,"Assume you are Michael, and a friend in financial difficulty asks you for a loan, knowing your goal of saving for a house. What is your response, and how do you handle any potential conflict this might create?",Agreeableness,"I will lend my friend the money and make arrangements to adjust my savings plan, while ensuring open communication to address any concerns.","I'll try to help with the loan after discussing how it might affect my plans, and work together with my friend to find a suitable arrangement.",I will consider lending a smaller amount that won’t severely impact my savings and talk through any issues that arise with my friend.,"I might provide advice or alternative options, but express that I'm prioritizing my house savings at this time.",I will explain that I'm unable to provide a loan due to my house-saving goals and suggest they seek other avenues for assistance.
USA,149,"Imagine you are Michael, and you just realized you've made a mistake in your budget that sets you back from your goal significantly. How do you respond emotionally, and what actions do you take following this discovery?",Neuroticism,"I feel extremely anxious and panicked about the mistake, and immediately start obsessively re-checking all my budgets to prevent further errors.",I feel quite worried and stressed about the situation; I quickly start revising my budget plan to make up for the loss as soon as possible.,"I feel concerned and a bit upset, but I take it one step at a time and methodically adjust my plans to get back on track.","I feel a little annoyed, but I calmly review my mistake, see what adjustments can be made, and move forward with the changed plan.",I don’t get very stressed; I accept it as a learning experience and take my time reevaluating my strategy calmly.
USA,150,"Imagine you are a local sports journalist covering the game. After the loss, a player approaches you with a suggestion to experiment with a new unconventional playing strategy. How do you respond to the idea, and what actions might you take next?",Openness to Experience,"I'm thrilled by the idea and would love to research and write an article exploring this strategy, interviewing the player and experts for deeper insights.","I'm intrigued by the suggestion and would consider discussing it in my next piece, seeking opinions from a couple of analysts.","I acknowledge the idea and might mention it in a future article, depending on the feedback from the coaching staff.",I note the suggestion but choose to focus on more traditional strategies unless this gains traction from the team.,"I politely steer away from the unconventional idea, sticking to tried and tested strategies in my reports."
USA,151,Assume you are the team captain tasked with organizing a practice session after the loss. What steps do you take to ensure the session is productive and focused on addressing weaknesses observed in the game?,Conscientiousness,"I create a detailed practice schedule, assign specific drills targeting weaknesses, and follow up with each player to monitor their progress.","I develop a practice plan with targeted exercises, and regularly check in with the team to ensure we stay on track.",I outline a general plan for the practice and encourage the team to focus on key areas we need to improve.,I suggest a few areas we could work on and rely on the team to manage their own improvement during practice.,I ask the team what they feel went wrong and leave it up to them to decide what to practice.
USA,152,"Imagine you're in the crowd supporting your local team. After the game, there's an informal gathering at a community center with both teams. How do you engage with the other attendees, especially those from the opposing team?",Extraversion,"I enthusiastically introduce myself to everyone, share some laughs, and organize a friendly icebreaker game to get to know each other better.",I strike up conversations with a few new faces and join a group discussion to talk about the game's highlights.,"I mingle with the group, chatting with a few people here and there while enjoying the atmosphere.",I participate in small talk with those around me if they approach but don't seek out conversations myself.,"I find a quiet spot, happy to be a part of the event but mostly observing and keeping to myself."
USA,153,"Assume you are one of the players who just lost the game. A member of the opposing team congratulates you on your sportsmanship despite the loss. How do you respond, and what do you do to foster goodwill between the teams?",Agreeableness,"I sincerely thank them, compliment their skills, and suggest we all go for a post-game meal to celebrate the spirit of the game.","I smile, thank them, and propose we shake hands with all team members to promote camaraderie.","I nod, appreciate their words, and suggest we exchange social media contacts for future games.","I give a polite thank you and mention that it was a tough match, hoping we'll meet again on the field.",I express a brief thanks and focus on leaving the field without any additional interaction.
USA,154,"Imagine you are a devoted fan who feels deeply about the team's loss. After the game, how do you cope with feelings of disappointment, and what steps do you take to manage your emotions during the rest of the evening?",Neuroticism,"I find it hard to shake off the disappointment, so I replay the game in my mind repeatedly and vent my feelings online with fellow fans.","I feel upset and talk about it with friends throughout the evening, trying to understand what went wrong and express my frustrations.","I acknowledge my disappointment, but distract myself by watching a movie or engaging in another hobby to unwind a bit.","I casually discuss the game's outcome with a friend, then focus on something else that interests me to move on.","I feel a bit down initially, but quickly brush it off and enjoy the rest of my night without dwelling on it."
USA,155,Imagine you are one of the parents and the children are open to your creative suggestions for new rules to add more fun to the game. How would you experiment with modifying the game to keep it interesting?,Openness to Experience,Let's introduce an element of surprise by adding secret challenges and bonus rounds that change every time we play.,How about incorporating some new and different themes each time we play to keep it exciting?,We could create a rotating set of rules that we switch every couple of games to maintain interest.,"Perhaps we can add a few small, consistent changes to the rules to make it slightly more challenging.",Let's stick to the current rules but maybe add one simple tweak.
USA,156,Assume you are tasked with ensuring that the children follow the agreed-upon rules. How would you structure the discussion to make sure everyone understands the rules and adheres to them?,Conscientiousness,"I would create a detailed and engaging presentation with visual aids to explain the rules, then hold a Q&A session to ensure everyone understands and is on board.",I would outline the rules clearly in a meeting and follow up with an email summary to make sure everyone remembers the plans.,I would explain the rules verbally and provide a quick handout for reference.,"I would verbally go over the rules, keeping it brief, and ask if there are any questions.",I would casually mention the rules and trust that they'll follow them without needing much discussion.
USA,157,Put yourself in the position of a parent who is trying to mediate the discussion with the children. How would you engage them energetically to ease the tension and encourage a lively interaction?,Extraversion,I'd start a fun game or challenge to get everyone excited and involved in the conversation.,I would use humor and positive energy to lighten the mood and encourage everyone to express their thoughts.,I'd suggest we take turns sharing our ideas while ensuring everyone gets a chance to speak up.,I would calmly ask each child their opinion and nod encouragingly as each speaks.,I'd quietly listen to each child and gently prompt them to talk if they seem reluctant.
USA,158,Imagine you are observing the children arguing and decide to step in. How would you approach helping them find a compromise in a gentle and supportive manner?,Agreeableness,"I would calmly ask each child to share their feelings and thoughts, ensuring everyone feels heard, and then guide them to come up with a win-win solution together.",I would encourage a respectful dialogue between the children and suggest they agree on a fair solution that satisfies everyone as much as possible.,I would ask the children to take turns explaining their sides and help them reach a compromise by proposing a few shared ideas.,"I would listen to their main concerns and suggest a compromise that seems fair, without spending too much time negotiating.","I would briefly tell them to sort it out by coming up with a compromise, encouraging them to handle it on their own."
USA,159,"Assume you are one of the children feeling frustrated by the argument. How would you handle your emotions and reactions in the situation, aiming to stay calm and continue enjoying the game?",Neuroticism,"I would feel really upset, maybe even start arguing back or leave the game because it's too much to handle.","I would feel pretty anxious and find it hard to concentrate, probably needing to talk to someone to vent.",I would feel a bit tense but try to focus on other aspects of the game to distract myself from the argument.,"I might feel slightly bothered but would continue playing, hoping things improve soon.",I would acknowledge the tension but remain calm and focus on having fun with the game.
USA,160,Imagine you are running a marathon and you notice a unique path diverging from the main route that offers a scenic but longer view. How willing are you to take this path despite being unsure of its safety or effect on your race time?,Openness to Experience,"I'm definitely taking the scenic path, as I'm eager to experience something new, even if it affects my race time.",I'll likely explore the scenic path as long as I can keep an eye on my pace and enjoy the view.,"I'm interested, but I'll weigh the risk to my finish time before deciding whether to take the scenic path.",I prefer to stick to the main route to ensure my finish time but might consider the other path just briefly.,I'm committed to the plan of the main race route and don't want to risk any surprises.
USA,161,"Assume you are in a crucial part of the marathon, but as you run, you notice a fellow runner struggling to keep pace. How likely are you to reorganize your strategy to assist them while ensuring you both complete the race?",Conscientiousness,"I would immediately slow down and adjust my strategy to support them, making sure we both cross the finish line together.","I would check on them and offer some encouragement, possibly slowing down a bit to help them without compromising my own race goals.","I might give them a few quick tips or words of encouragement as I keep my pace, hoping they catch up.","I would recognize their struggle but focus on my own race, perhaps giving them a nod or a wave.",I would maintain my pace and focus solely on my own race strategy without engaging much with the situation.
USA,162,"Imagine you are in the middle of a marathon and you see another runner struggling ahead. How inclined are you to approach them, strike up a conversation to cheer them up, and offer to run together to support each other to the finish line?",Extraversion,"I'd immediately run up to them, introduce myself with enthusiasm, and offer to keep them company while motivating them to finish strong.","I'd run over, give them an encouraging smile, and suggest we tackle the rest of the race together to lift each other's spirits.","I'd approach them and offer some words of encouragement, suggesting we could run a bit together if they want.",I'd probably give them a thumbs-up or a short motivational phrase in passing but not stop.,"I'd focus on my own race, feeling unsure about striking up a conversation at the moment."
USA,163,Assume you are near the halfway point of a marathon and you see another runner in need of help. How likely are you to prioritize their well-being over your race performance and stop to offer assistance?,Agreeableness,"I would immediately stop and offer any assistance they need, without concern for my race time.",I would pause my run to check in on them and ensure they're okay before deciding what to do next.,I would briefly assess the situation and offer help if it seems like they really need it.,I'd be concerned but would likely continue the race unless it seemed very urgent.,"I'd probably feel bad, but focus on my race performance and carry on."
USA,164,"Imagine you are nearing the end of the marathon and find yourself anxious about your own performance. How often do you experience feelings of anxiety or stress in situations like this, and how do they influence your actions in helping others?",Neuroticism,"I often feel overwhelmed with anxiety in such situations, and it usually makes me hesitate to assist others as I'm too focused on my own stress.","I frequently experience stress, which sometimes distracts me from helping others as I try to manage my own worries.","I sometimes feel anxious, but I try to balance my concerns with supporting others when I can.",I rarely get very anxious in these situations and usually can focus on helping others without being too distracted.,"I generally remain calm and unaffected by anxiety, allowing me to easily prioritize helping others."
USA,165,Imagine you are in a corporate office and discover a more efficient process for handling tasks that drastically differs from current protocols. How would you approach suggesting these changes to your team and management?,Openness to Experience,"I would prepare a detailed presentation and enthusiastically pitch the idea, highlighting its potential benefits and encouraging innovative discussions.","I would schedule a meeting to discuss the new process and provide examples of its advantages, inviting feedback from my team and management.",I would informally mention the idea during a team meeting to gauge initial reactions and see if there's interest in exploring it further.,I might bring up the idea with a few colleagues in a casual setting to see their thoughts before considering a formal proposal.,"I would keep the idea to myself, considering it's too different and unlikely to be accepted by the team or management."
USA,166,Assume you are in the position of verifying data for an important project and notice a small discrepancy that could impact the outcome. How do you handle the situation to ensure all details are accurate and meet deadlines?,Conscientiousness,"I immediately investigate the discrepancy, detail every aspect of the error, and collaborate with the team to correct it before moving forward with any decisions.","I review the discrepancy thoroughly, discuss it briefly with a colleague to confirm my findings, and make the necessary corrections in a timely manner.","I note the error, correct it quickly, and ensure that it doesn't reoccur by adjusting my checklist for future tasks.","I fix the discrepancy but don't prioritize it, assuming it's minor and unlikely to cause issues; I double-check basic details before the deadline.","I ignore the discrepancy, assuming it won't significantly affect the outcome, and focus on meeting the main deadline."
USA,167,Imagine you're at a company meeting where you need to discuss a mistake your team found. How would you engage with your colleagues and management during this meeting to foster collaboration and ensure a positive outcome?,Extraversion,"I would actively lead the discussion, encouraging everyone to share their thoughts and proposing a brainstorming session to find creative solutions.","I would confidently share the issue, invite input from everyone, and offer some initial ideas to steer the conversation towards solutions.","I would present the mistake clearly and seek feedback, then suggest a few ideas for us to consider as a group.",I would mention the mistake briefly and offer to discuss solutions with those interested after the meeting.,"I would let someone else take the lead in presenting the issue and observe the discussion, contributing if asked."
USA,168,"Assume you are the employee who finds a mistake that benefits your team. If a colleague believes it should not be reported, how do you navigate the disagreement while maintaining a good working relationship?",Agreeableness,"I would discuss the implications with my colleague and emphasize the importance of transparency, then work together to find a solution that satisfies both our ethical standards and team interests.",I would express my concerns about not reporting the mistake and suggest we find a way to address the issue while considering my colleague's perspective.,"I would share my point of view and listen to my colleague's reasons, ultimately trying to reach a compromise if possible.",I would state my position clearly but remain open to hearing why my colleague thinks it should stay as it is.,"I would likely proceed with reporting the mistake, understanding this may lead to some tension with my colleague."
USA,169,Imagine you are an employee worried that reporting a mistake might cause tension within your team. How do you manage your emotions and concerns while ensuring the issue is addressed appropriately?,Neuroticism,"I feel very anxious, but I take some deep breaths, prepare for possible conflict, and then bring up the issue with my team.","I feel a bit on edge, but I calmly gather all necessary information and choose the right moment to discuss the mistake with my team.","I feel a slight worry but remind myself that addressing the mistake is important, and I bring it up with my team in a routine meeting.",I recognize the need to mention the mistake and address it directly with minimal personal stress.,"I remain calm with the belief that mistakes happen, and I report the issue to my team without any internal distress."
USA,170,"Imagine you are participating in a local fishing tournament and observe a new, unconventional fishing technique being used by another competitor. How inclined are you to try this new method, even if it means stepping out of your comfort zone and risking your chances in the competition?",Openness to Experience,I am very excited to try the new technique; embracing new experiences is why I joined the competition in the first place.,I'm quite interested in trying it and willing to take a small risk to see if it improves my approach.,"I might give it a shot if I feel confident in the benefits, but I'll weigh the risks first.","I'm hesitant to try it during the competition, but I might experiment with it later on.",I'm not interested in changing my technique and prefer sticking to what I know works.
USA,171,"Assume you are in the position of a tournament judge. You notice that a participant did not record the undersized fish they returned to the water. How important do you feel it is to document every detail accurately, even if it might not affect the overall outcome?",Conscientiousness,It's crucial to document every detail accurately to ensure the integrity and fairness of the tournament.,"It's quite important to record the details for consistency, though it might not change the outcome.","It's somewhat important to document, but I would consider the impact before deciding.",It's not very important to me as long as the main results are unaffected.,It's not important at all; minor details can be overlooked if they don't impact the outcome.
