country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
brazil,135,"Imagine you are Sandra planning a day with your nieces and nephews. They are excited to try something new, like going to a Capoeira workshop. How do you feel about organizing this adventure with them?",Openness to Experience,I am thrilled about organizing the Capoeira workshop and can't wait to experience this cultural adventure together with my nieces and nephews.,"I'm quite interested in planning the Capoeira workshop, as it sounds like an exciting and enriching activity for all of us.","I'm open to exploring the idea of a Capoeira workshop with them, as it could be an interesting experience.","I'm a bit hesitant about organizing something so new, but I could give it a try if that's what they really want.",I'm not very excited about planning something unfamiliar like a Capoeira workshop and prefer sticking to activities we know.
brazil,136,Assume you are Sandra preparing meals for your younger brother's children. You want to make sure their nutrition needs are well balanced. How do you plan and manage the meals over the week to ensure everything is taken care of?,Conscientiousness,"I create a detailed weekly meal plan with balanced nutrition, shop for fresh ingredients on Sundays, and label each day’s meals in advance.","I draft a meal plan for the week, focusing on key nutritional needs and ensure I shop for ingredients every few days.","I make a mental note of the meals and try to ensure variety and nutrition as the week progresses, adjusting as needed.","I prepare meals based on what's available at home, occasionally checking that they meet basic nutritional guidelines.","I cook meals spontaneously each day with whatever ingredients are at hand, giving minimal thought to a nutritional balance."
brazil,137,"You're Sandra at a large family gathering in Brazil, and your younger brother's children are naturally shy around others. How do you involve them in group activities to make them feel comfortable amidst the crowd?",Extraversion,"I enthusiastically introduce them to everyone, organize a samba dance competition for them, and encourage them to join me in leading a group game.",I introduce them to a few relatives and suggest that they join me in a team for a fun scavenger hunt.,I gently introduce them to one or two relatives and invite them to participate in a group game I am organizing.,"I ask them if they want to join a group activity, but I don’t push if they seem uninterested.",I let them decide if they want to join the activities and stay nearby to provide support if needed.
brazil,138,"Picture yourself as Sandra, and your younger brother and sister-in-law are very stressed from work. They call you at the last minute asking if you could watch the kids. How do you respond to their request considering they often rely on you?",Agreeableness,"Of course, I'd be happy to watch the kids; I understand how tough work can be.","I can help out today, although next time, let's try to plan a bit more in advance.","I'll watch them this time, but we should discuss a more regular arrangement.","I'm a bit busy, but I could help this time if it's really necessary.","I'm sorry, I can't help today; perhaps you can find another option."
brazil,139,"Imagine you are Sandra, and you have to handle a tense situation where the children are arguing over what game to play. How do you react to mediate the situation and maintain your calmness?",Neuroticism,"I become very anxious, feeling overwhelmed by the noise and stress, and I raise my voice while trying to get them to stop arguing.",I feel quite stressed and struggle to find the right words but manage to suggest a compromise while feeling tense.,"I experience some worry and indecision, but I try to calmly suggest a game rotation plan after a slight hesitation.",I feel a bit uneasy but manage to stay composed enough to suggest that they each choose a game for a short time.,"I remain calm and collected, suggesting a solution with ease and without much stress."
brazil,140,"Imagine you are Luiz, planning to embark on a new adventure like starting a business in Brazil. Would you be willing to seek innovative ideas beyond your father's and uncles' traditional advice, even if it involves riskier but exciting paths?",Openness to Experience,"Absolutely, I am eager to explore innovative ideas and take on challenges beyond traditional methods.","Yes, I am open to considering new ideas and exploring paths that might be a bit risky but promising.",I am willing to take some new steps but would also like to balance traditional advice with new concepts.,"I might consider some new ideas, but I feel more comfortable sticking mostly to the tried and true methods.",I prefer to follow the traditional advice from my family and not venture into unfamiliar territories.
brazil,141,Assume you are in Luiz's position and you receive detailed advice from your father and uncles about carefully planning your career path. How would you organize and prioritize this guidance to ensure you meet your goals without overlooking any important details?,Conscientiousness,"I would create a comprehensive, step-by-step action plan with deadlines and track my progress regularly to incorporate all their advice systematically.","I would outline the key advice points in a list, prioritize them by importance, and review my progress monthly to make adjustments.","I would write down the main advice, try to incorporate it into my current plans, and check back occasionally to see if I'm on track.","I would keep their guidance in mind, applying it as situations arise, but mainly focus on immediate tasks at hand.","I would listen to their advice but prefer to go with the flow, adapting their suggestions as I feel necessary."
brazil,142,"Imagine you are Luiz at a lively family gathering where you have the chance to discuss your decision-making process with your relatives. How actively would you engage in conversations, and would you share your thoughts and seek opinions openly with enthusiasm?",Extraversion,"I would actively engage with everyone, passionately sharing my thoughts and eagerly seeking opinions from all my relatives.","I would be quite involved, sharing my thoughts with enthusiasm and asking for feedback from several family members.","I would participate in discussions, sharing my thoughts with a few relatives and considering their feedback.",I might share my thoughts with one or two relatives but wouldn't actively seek out many opinions.,"I would stay mostly reserved, just listening to others and keeping my thoughts to myself."
brazil,143,"Assume you are Luiz and your father and uncles present differing viewpoints on a career decision. How would you navigate this situation to ensure all parties feel respected and heard, while still being able to reach your own decision?",Agreeableness,"I would actively listen to each perspective and make sure to validate their opinions before sharing my thoughts, aiming to incorporate some of their suggestions into my decision.","I would respectfully consider each viewpoint and express gratitude for their advice, carefully explaining my decision and how it aligns with some of their inputs.","I would hear out their perspectives, thank them for their input, and then communicate my decision while pointing out any areas of agreement.","I would listen to their opinions, acknowledge them briefly, and then explain my decision and reasoning straightforwardly without much reference to their views.","I would listen to their viewpoints, but ultimately make my own decision without much discussion about their opinions."
brazil,144,Imagine you are Luiz and you feel anxious about making a big life decision despite having your family's support. How do you manage these feelings and do you lean on additional reassurances from them to feel more secure about your choice?,Neuroticism,"I constantly revisit discussions with my family, seeking more affirmation and frequent reassurance to quell my anxiety.",I discuss my concerns with my family a few more times to gain some extra reassurance and manage my feelings.,I lean on the support my family has already given and try to balance it with self-reflection to manage my anxiety.,"I've received their support, which comforts me; I focus on decisively moving forward instead of seeking further reassurance.",I rely on my initial discussion with my family and focus on my own confidence to manage my decision-making.
brazil,145,"Imagine you are Silvia, experiencing your first Carnival in Brazil. You encounter a parade with costumes and music unfamiliar to you. How do you engage with these new cultural elements and what actions do you take to immerse yourself in this fresh experience?",Openness to Experience,"I eagerly join the parade, dance with the performers, ask about the symbolism of the costumes, and try to play the traditional instruments to fully embrace and understand this vibrant culture.","I dance along the sidelines, chat with locals to learn more about the traditions, and take photos to remember the experience.","I enjoy watching the parade, take some pictures, and ask a few questions about the festival from a distance.","I observe the parade quietly from a spot where I can see clearly, appreciating the performance but preferring not to engage too deeply.","I watch the parade from a distance, taking in the music and costumes without actively participating or attempting to learn more."
brazil,146,"Assume you are Silvia, responsible for organizing your family's Carnival schedule. How do you prepare and coordinate the events to ensure everyone enjoys the festivities together while maintaining personal commitments?",Conscientiousness,"I create a detailed itinerary for each day, incorporating input from all family members, and set reminders for everyone to stay on track.","I organize a flexible schedule with key highlights and share it with the family, ensuring we all have room for personal interests.","I suggest a few main events to attend so everyone has a general idea of what's happening, while leaving plenty of free time.","I jot down some popular events for us to consider but leave the final decisions to spontaneous, day-of planning.",I trust that everyone will figure out their own plans and meet up if and when it feels right.
brazil,147,"Imagine you are Silvia during Carnival. As the parade approaches, you find yourself in a crowd of lively strangers. What steps do you take to either seek out more social interactions or find a comfortable space for yourself?",Extraversion,"I jump into the crowd, making new friends and joining in every dance and conversation.","I engage with some of the people around me, sharing smiles and small talks while enjoying the vibrant atmosphere.","I chat a bit with those nearby, enjoying the energy but staying close to familiar faces or quieter spots.","I find a quieter spot nearby, watching the parade from a distance but enjoying the ambiance.","I retreat to a quieter area away from the crowd, preferring to watch the parade on my own."
brazil,148,Assume you are Silvia at a family gathering before a parade during Carnival. A conflict arises over differing plans for the day. How do you handle the situation to ensure harmony among family members?,Agreeableness,"I listen to everyone's opinions and suggest a compromise that makes everyone happy, ensuring we all enjoy the Carnival together.",I try to mediate by encouraging everyone to share their thoughts and suggest a plan that incorporates as much as possible from everyone's ideas.,"I propose a plan that balances the main preferences expressed, hoping it satisfies most of the family.","I suggest sticking to the original plan even if it means not everyone agrees, aiming to keep things simple.","I state my own preference and encourage others to join, letting them decide if they want to follow or not."
brazil,149,"Imagine you are Silvia, feeling overwhelmed by the noise and energy of the Carnival parade. What actions do you take to manage your emotions and maintain a sense of calm during the celebration?",Neuroticism,"I find a quiet spot away from the parade, put on noise-canceling headphones, and do breathing exercises to regain my calm.","I step back a little from the crowd, take a few deep breaths, and remind myself to enjoy the moment.","I try to focus on enjoying the music and colors, telling myself it's just part of the experience.","I continue to stay with the group, even if it's a bit overwhelming, knowing the feeling will pass.","I ignore the overwhelming feeling and immerse myself fully in the parade, not letting it bother me."
brazil,150,Imagine you are at the Rio Carnival and you have the opportunity to join a samba school to learn their dance routine combining African rhythms and Portuguese traditions. How would you approach this new cultural experience?,Openness to Experience,"I would eagerly join the samba school, fully immersing myself in the dance routine and embracing this vibrant cultural fusion with enthusiasm.","I would be quite excited to participate, learning the dance routine and enjoying the unique blend of rhythms and traditions.",I would feel interested in trying out the dance routine and understanding this cultural mix if it fits into my schedule.,"I might watch the samba school but would probably prefer not to participate, focusing on other aspects of the Carnival.","I would choose to skip the samba school and stick to familiar activities at the Carnival, as I'm not keen on joining the dance routine."
brazil,151,"During the Carnival parade, you are in charge of ensuring that all the costumes are ready and perfect before the performance begins. How would you plan and manage your responsibilities to guarantee a flawless presentation?",Conscientiousness,"I would create a detailed checklist, double-check every costume the day before, and conduct a final inspection a few hours prior to the parade to ensure perfection.",I would ensure all costumes are ready the day before and perform a quick review shortly before the parade to catch any last-minute issues.,I would confirm that most costumes are prepared ahead of the parade and rely on reminders to keep track of anything crucial.,I would plan to organize the costumes on the same day of the parade and hope that any minor issues can be quickly fixed on the spot.,I would trust that the costumes are ready without doing much additional checking and only address problems as they come up during the parade.
brazil,152,"Assume you are in the middle of a vibrant crowd at the Carnival, surrounded by people dancing and celebrating. How do you engage with the energy and the people around you during this festive event?",Extraversion,"I dive right into the heart of the celebration, dancing with everyone around and striking up conversations with as many people as possible.","I join the dancing and make an effort to meet new people, enjoying the lively atmosphere.",I enjoy the celebration by dancing with my friends and occasionally chatting with people nearby.,"I smile and observe, engaging mainly with my friends and occasionally joining the dancing.","I stay on the sidelines, enjoying the music and energy mostly from a distance while staying close to my group."
brazil,153,"While participating in the Carnival parade, a fellow dancer is feeling nervous about performing. How would you support and motivate them to ensure they're comfortable and ready to perform?",Agreeableness,"I would spend time reassuring them, offering a pep talk, and practicing with them until they feel fully confident.",I would encourage them by sharing calming techniques that have worked for me and offering to stay by their side before the performance.,I would offer some encouraging words and suggest they take a few deep breaths to relax.,I might point out that they’ve practiced a lot and the effort will show on stage.,"I would tell them to follow their instincts and calm themselves, as everyone feels nervous sometimes."
brazil,154,"Imagine you are preparing for the Carnival and things aren't going as planned, with a lot of unexpected challenges. How do you manage your stress and emotions in these moments to ensure you still enjoy the event?",Neuroticism,"I feel overwhelmed and constantly worry about keeping everything under control, but I remind myself that it's important to persist and make the best of the situation.","I experience some anxiety and try to focus on finding solutions, reminding myself to take breaks to manage my stress levels.",I acknowledge the stress but try to balance my emotions by focusing on the positive aspects and the overall excitement of Carnival.,"I try not to let the challenges bother me too much and keep a positive outlook, addressing the issues as they come.","I remain calm and relaxed, confident that things will work out and focusing on having a good time regardless of obstacles."
brazil,155,"Imagine you are in a Brazilian household where you're being offered feijoada and pão de queijo, unfamiliar yet enticing dishes. How inclined are you to try these traditional Brazilian meals and explore their flavors?",Openness to Experience,I'm eager to dive into these traditional dishes and immerse myself in the richness of Brazilian flavors.,I'm quite interested in trying these dishes and getting a taste of Brazilian cuisine.,"I’m open to giving these dishes a try, though I'm not sure how much I'll enjoy them.","I'll have a small taste, but I'm a bit hesitant about unfamiliar foods.",I'm not comfortable trying unfamiliar dishes and prefer to stick to what I know.
brazil,156,"Assume you are in charge of preparing a meal for a gathering in the household. How do you go about planning and executing the preparation of the complex feijoada, ensuring each ingredient is carefully selected and cooked?",Conscientiousness,"I meticulously plan every detail, from sourcing the finest ingredients to creating a timeline for each step, ensuring everything is executed flawlessly.","I create a detailed list of ingredients and cooking steps, leaving some room for adjustments if needed.","I gather most of the ingredients and follow a general plan, making necessary improvisations along the way.","I choose the main ingredients but keep the process flexible, figuring things out as I cook.","I focus on a few key ingredients and decide on the steps as I go, not worrying too much about the details."
brazil,157,"Picture yourself at a lively family dinner in a Brazilian home, surrounded by animated discussions and laughter. How do you engage with the people around the table to ensure you're a part of the vibrant conversations about the feijoada and pão de queijo?",Extraversion,"I energetically share my thoughts on the dishes, ask others their opinions, and initiate lively stories about my own experiences with Brazilian cuisine.","I join in the conversation, adding my thoughts on the feijoada and pão de queijo, and ask others what they think as well.",I occasionally add my opinion when something interesting about the food comes up and try to listen to what others have to say.,I listen to the conversations and contribute a few words if directly asked about the food.,"I mostly listen and observe, quietly appreciating the lively atmosphere and the food without speaking much."
brazil,158,Imagine a family member strongly insists on using a specific recipe for the feijoada that you have doubts about. How do you navigate this situation to maintain peace and perhaps reach a compromise?,Agreeableness,"I would happily agree to use their recipe, valuing their input and assuring them I'll appreciate the meal either way.","I would suggest trying their recipe while adding a small twist, ensuring both ideas are incorporated.","I would propose we try their recipe this time and mine next time, to keep it fair.",I would express my concerns about the recipe but agree to try it if they feel strongly about it.,"I would politely insist on using my preferred recipe, explaining my doubts about their choice."
brazil,159,"Visualize a scenario where the feijoada doesn't turn out as expected during a family gathering, causing some disappointment among the guests. How do you typically respond in such situations where things don't go as planned?",Neuroticism,I feel extremely anxious and blame myself entirely for the disappointment.,I feel quite frustrated but try to make up for it with other dishes or activities.,I feel upset but remind myself that it’s okay to make mistakes and focus on enjoying the time with family.,"I feel a little bothered, but quickly accept that these things happen and move on.","I remain calm and unfazed, considering it a minor issue that doesn’t affect the overall gathering."
brazil,160,"Imagine you are attending a capoeira school for the first time, and your instructor introduces an unfamiliar, complex move that requires creativity. How would you approach learning this move?",Openness to Experience,"I would eagerly explore various creative interpretations of the move, experimenting with innovative techniques until I perfect it.","I would be quite open to experimenting with the move, incorporating new ideas and styles while practicing.","I would follow the instructor's guidance primarily, but I'm open to trying different styles if suggested by others.","I would focus on perfecting the instructor's exact instructions, staying close to traditional methods of the move.","I would stick strictly to what the instructor demonstrates, preferring familiar methods over creative experimentation."
brazil,161,"Assume you are responsible for organizing a capoeira showcase in your city. How would you ensure that every detail, including schedules, performances, and safety measures, is meticulously planned?",Conscientiousness,"I would create a comprehensive checklist and timeline, coordinate with all stakeholders, conduct regular follow-ups, and have contingency plans for unforeseen issues.","I would make a detailed schedule, communicate regularly with performers, and focus on key safety measures to ensure a smooth event.","I would plan the main aspects and ensure the primary safety guidelines are met, but stay flexible with minor details.","I'd ensure the basic schedule is in place, but I'd not stress too much over smaller details or delegate them.",I would set up an initial schedule and hope things fall into place with minimal oversight.
brazil,162,Picture yourself in a capoeira circle where music is playing and others are deeply engaged. What role would you spontaneously adopt to contribute to the lively atmosphere of the session?,Extraversion,"I would jump in the center of the circle, leading the movements while singing loudly to energize everyone around me.","I would join the circle and engage actively, encouraging others with claps and cheers.","I would participate by clapping rhythmically, supporting both the players and the musicians.","I would watch the energetic performances, occasionally clapping along to the rhythm.","I would stand in the back, quietly observing the capoeira circle and listening to the music."
brazil,163,Envision a situation where a fellow student is struggling to execute a capoeira move during practice. How would you respond to support and encourage them without making them feel uncomfortable?,Agreeableness,I'd patiently demonstrate the move step-by-step and offer to practice together until they feel confident.,I'd give them a couple of helpful tips and encourage them to keep trying as I offer to practice alongside them.,I'd point out what they are doing right and suggest small adjustments they might try.,I'd tell them they could improve with practice and suggest they watch others to learn.,I’d mention it might take some more tries but leave them to figure it out on their own.
brazil,164,"Imagine you are preparing for your first public capoeira performance, and you start feeling anxious about making mistakes. How would you manage your stress leading up to the event?",Neuroticism,"I would practice intensely and constantly worry about every possible mistake, unable to distract myself from the anxiety.","I'd be nervous, so I would rehearse more and double-check everything, still feeling fairly anxious about it.","I'd focus on practicing and try some relaxation techniques to stay calm, but I might still feel a bit uneasy.","I'd feel some nerves but trust my preparation, doing a bit of meditation or deep breathing to handle stress.","I would feel confident in my training and not worry much, focusing on enjoying the experience."
brazil,165,"Imagine you are attending the Festival of Parintins for the first time, surrounded by vibrant costumes and diverse cultural narratives. How would you approach experiencing the blend of traditional and modern stories performed during the festival?",Openness to Experience,"I would immerse myself completely, actively engaging with performers, asking questions, and documenting the stories to understand the wealth of cultures represented.","I would keep an open mind, seek out explanations of both traditional and modern elements, and maybe try to participate in some activities.","I would enjoy watching the performances and appreciate the storytelling, while taking mental notes of the most captivating parts.","I would focus on the more visually striking aspects and enjoy the festival at a surface level, without delving too deeply into the narratives.",I would walk around to see what catches my eye but might not pay much attention to the narratives behind the performances.
brazil,166,"Assume you are in charge of organizing a small group from your community to attend the Festival of Parintins. How would you ensure everything goes smoothly, from travel logistics to everyone enjoying the festival experience?",Conscientiousness,"I would create a detailed itinerary, allocate roles, double-check all bookings, and keep ongoing communication with the group.","I would draft a clear plan, confirm reservations in advance, and regularly update everyone involved.","I would organize the main logistics, like travel and the festival tickets, and inform the group about the basic details.",I would suggest a rough plan and rely on the group to stay updated and ask questions as needed.,I would inform the group of the festival dates and let them handle their own travel and accommodations.
brazil,167,"Picture yourself in the bustling crowd at the Festival of Parintins, with music filling the air and people all around enthusiastically discussing performances. How would you engage with others during this vibrant event?",Extraversion,"I would joyfully join in the conversations, dance along to the music, and make as many new friends as possible.",I would actively chat with people around me and enthusiastically participate in group activities.,I would enjoy the performances while engaging in occasional conversations with those nearby.,"I might smile at others and exchange a few words if approached, but generally keep to myself.","I would find a quieter spot to enjoy the festivities, observing rather than participating in conversations."
brazil,168,Imagine a situation at the Festival of Parintins where there's a disagreement among some attendees about the portrayal of certain cultural elements. How would you handle this situation to ensure everyone feels respected and happy?,Agreeableness,"I would listen carefully to each side, mediate the discussion, and seek a compromise that honors all perspectives.","I would encourage open dialogue, helping everyone express their views so a mutually agreeable solution can be found.",I would suggest a group discussion to hear different viewpoints and try to reach a reasonable agreement.,"I would express my own opinion and see if others agree, but prioritize resolving the situation quickly.","I would state my perspective and move on, hoping the issue resolves itself naturally."
brazil,169,Suppose you find yourself feeling a bit overwhelmed by the noise and energy at the Festival of Parintins. How would you manage your emotions to continue enjoying the celebration?,Neuroticism,"I might find it very difficult to relax and would likely feel quite anxious, possibly seeking a quiet corner to calm down.",I would probably feel a little uneasy and try to take some deep breaths or briefly step away to gather my thoughts.,"I'd acknowledge the overwhelming feeling, maybe take a short break, and then ease myself back into the festivities.","I might feel slightly stressed, but I would remind myself of the excitement around me and get back to enjoying the festival.","I'd likely stay quite calm and continue to enjoy the celebration, finding the noise and energy quite invigorating."
brazil,170,Imagine you are attending the São Paulo festival where traditional Brazilian forró music meets Japanese taiko drums. How do you decide to immerse yourself in the diverse cultural performances available at the festival?,Openness to Experience,"I eagerly join in both the forró dance and the taiko drum session, engaging deeply with performers and attendees.","I participate in a forró dance lesson and watch the taiko drum performance, taking time to appreciate both.","I listen to the music and observe the crowd's reactions, enjoying the blend without directly participating.",I focus primarily on the music style I am more familiar with and take a few photos of the other performance.,"I choose to stay in a familiar area, enjoying the ambiance without actively engaging in specific cultural performances."
brazil,171,Assume you are in charge of documenting the festival for a local magazine. How do you ensure you capture all the unique aspects of both the Brazilian and Japanese components of the event?,Conscientiousness,"I create a detailed plan to cover the festival, setting reminders to review each part of the event and ensure no detail is missed in my coverage.",I list the main components of both cultures and focus on capturing a few unique moments throughout the festival.,"I will take notes as I go, ensuring to document key events and attractions from both cultures as they happen.",I'll casually explore both sections and capture photos and stories from what catches my attention.,I'll wander through the festival and write about whatever leaves the strongest impression on me.
brazil,172,Imagine you find yourself surrounded by a lively crowd at the São Paulo festival. How do you engage with other attendees to enhance your experience and contribute to the vibrant atmosphere?,Extraversion,"I jump right into conversations with strangers, join dance groups, and help organize impromptu activities to keep the energy alive.","I eagerly talk with a few people around me, sharing experiences and maybe start a small dance circle.",I chat with some attendees that catch my interest and join in a few dances if the mood strikes me.,I observe the festivities from a distance and engage in conversation only if approached.,"I find a comfortable spot away from the main crowd to people-watch, avoiding active participation."
brazil,173,"Assume you are volunteering at the festival, helping organizers manage the blend of cultural activities. How do you handle any conflicts or differences in opinions that arise between performers or attendees?",Agreeableness,"I actively listen to all parties involved, mediate the situation calmly, and prioritize finding a solution that satisfies everyone.",I listen carefully to each side and suggest a compromise that respects different viewpoints.,I try to understand everyone's perspective and encourage a fair discussion to resolve the issue.,I address the situation by stating my opinion and proposing a solution while suggesting that people consider it.,I focus on the main objective and suggest that everyone keeps personal opinions aside to move forward efficiently.
brazil,174,"Imagine an unexpected rain shower disrupts the festival, causing confusion and frustration. How do you manage your emotions and reactions during this setback to maintain a positive experience?",Neuroticism,"I feel extremely anxious and overwhelmed by the rain, struggling to see how the day can still be enjoyable.","I get quite frustrated and worried about the plans being ruined, but I try to find a way to adjust.","I feel a bit uneasy, but I rationalize that weather changes are out of my control and seek alternatives.","I'm initially concerned about the disruption, but I remind myself that it's just a passing event and look for covered spots.","I stay calm and view the rain as a minor inconvenience, expecting to still have a good time without worry."
brazil,175,Imagine you are visiting the art exhibition and encounter a piece that challenges traditional representations of Candomblé. How curious are you to learn about the artist's interpretation and explore the unfamiliar symbolism?,Openness to Experience,I am extremely curious and plan to spend a significant amount of time understanding the artist's unique interpretation and the unfamiliar symbolism.,I am quite interested in learning about the artist's interpretation and discovering what the unfamiliar symbolism represents.,I am somewhat curious and might take some time to explore the artist's perspective and symbolism if it catches my attention.,"I am not particularly interested, but I might glance at the artist's interpretation and symbolism if it's convenient.",I am not really curious and likely to pass by without delving into the artist's interpretation or symbolism.
brazil,176,"Assume you are in charge of documenting the exhibition's artworks for a catalog. How meticulous are you in ensuring each piece's details are captured accurately, including descriptions of the Candomblé and Catholic elements?",Conscientiousness,"I meticulously document every detail, cross-referencing with multiple sources to ensure absolute accuracy in capturing the essence of Candomblé and Catholic elements.","I make detailed notes and review descriptions carefully, making sure to highlight significant Candomblé and Catholic elements.","I try to capture the main aspects of the artworks, looking over the key Candomblé and Catholic components without going into extensive detail.","I note down the major points, sometimes missing subtle nuances of the Candomblé and Catholic aspects due to limited focus.","I generally outline the artworks, often overlooking or simplifying the historical and religious elements such as Candomblé and Catholic features."
brazil,177,"Imagine you are at the exhibition opening, surrounded by artists and visitors. How eager are you to engage in conversations with others about the cultural significance of Candomblé in the artworks?",Extraversion,I am very excited and will approach many people to start engaging discussions about Candomblé's influence and significance.,I am quite interested and will start conversations with several people to explore different perspectives on Candomblé.,"I am open to engaging in discussions if someone approaches me, and will share my thoughts on Candomblé.","I may exchange a few words with one or two people about Candomblé, but will prefer to listen more.",I would rather observe the artworks quietly and not engage in conversations about Candomblé at this time.
brazil,178,Assume you are discussing a piece with a visitor who has a different understanding of Candomblé's role in the art. How willing are you to listen and even reconsider your perspective based on the dialogue?,Agreeableness,I am very interested in hearing their perspective and ready to change my viewpoint if needed.,I am open to listening and might adjust my thoughts if their points are convincing.,I will listen to what they have to say and consider their perspective alongside my own.,"I am willing to listen, but it's unlikely that I will change my stance.",I prefer to stick to my own understanding and am not open to changing it based on the discussion.
brazil,179,Imagine you encounter a controversial artwork that combines Candomblé and Catholic imagery. How do you respond emotionally to the potential tension this creates in the exhibition space?,Neuroticism,"I feel extremely anxious and uneasy, overwhelmed by the clashing imagery and the potential conflict it may provoke.",I feel quite tense and concerned about the possible disagreement this artwork might spark within the viewers.,"I feel a mix of curiosity and mild concern, acknowledging the tension but also intrigued by the dialogue it may create.",I feel somewhat indifferent but understand that others might experience a sense of discomfort due to the conflicting themes.,"I feel calm and unaffected, viewing the artwork as just another perspective without significant emotional disturbance."
brazil,180,"Imagine you are attending the Cirio de Nazaré festival for the first time. As you observe the blend of Catholic and indigenous rituals, how do you respond to and engage with these diverse cultural practices?",Openness to Experience,"I immerse myself completely, eager to learn and participate in every aspect of the festival, and seek to understand the deeper cultural significance.","I actively attend several events, keen to experience and appreciate the unique cultural fusion, asking questions when possible.","I enjoy the festival activities and engage in parts that interest me, observing and trying to understand the cultural elements.","I participate in a few familiar aspects of the festival, preferring to watch from a distance and stick to what I know.","I observe quietly without engaging much, feeling more comfortable with just attending rather than participating in unfamiliar practices."
brazil,181,Assume you are in charge of a small group of festival-goers at the Cirio de Nazaré. How do you ensure everyone respects the religious practices and traditions being celebrated?,Conscientiousness,"I will research and provide detailed guidelines about the religious practices beforehand, ensuring everyone is well-informed and follows them strictly.",I'll share key information about the traditions with the group and periodically remind them to be respectful during the festival.,I'll give a brief overview of the religious practices and trust the group to be generally respectful during the festival.,"I'll mention the importance of respect, but rely on the group's personal judgment to decide how to act during the festival.",I'll assume everyone knows how to behave and only address any issues if they arise during the festival.
brazil,182,Imagine you are in the midst of the bustling crowds at the Cirio de Nazaré festival. How do you interact with other attendees and immerse yourself in the lively atmosphere?,Extraversion,"I dive right in, striking up conversations with everyone around me, dancing to the rhythms, and joining in on all the festivities.","I engage with a number of people, enjoying chats and participating in some of the group dances and activities.","I chat with a few people nearby, enjoy the sights, and occasionally participate in the activities.","I mostly observe, interacting with others when necessary, but prefer to take in the festival quietly.",I find a quieter spot to enjoy the festival and avoid engaging with people as much as possible.
brazil,183,"Suppose you find yourself witnessing a friendly debate between two individuals about the significance of the rituals at the Cirio de Nazaré. How do you partake in the conversation, considering different perspectives?",Agreeableness,"I actively listen to both sides, affirm their points, and suggest finding a common understanding to enrich everyone's view of the traditions.","I listen carefully, share some insights, and express appreciation for the diversity of opinions on such an important cultural event.","I contribute a few thoughts and acknowledge the value of having different perspectives on the rituals, keeping the discussion light.","I listen to the main points and occasionally offer input, but mostly prefer to stay out of the debate as it's not my area of focus.","I listen passively to the debate, choosing not to engage as I don't feel strongly about the matter."
brazil,184,Imagine that a sudden downpour disrupts the procession at the Círio de Nazaré festival. How do you handle any feelings of discomfort or stress in this unexpected situation?,Neuroticism,"I become very distressed and find it difficult to calm myself down, feeling overwhelmed by the sudden change.","I feel quite uncomfortable and anxious, but I try to distract myself from the stress by focusing on moving to a safer spot.",I feel a bit unsettled but remind myself that it's just part of the experience and try to enjoy the festival despite the rain.,"I am initially surprised but quickly accept it as an unexpected twist in the event, making the most of the situation.","I remain calm and unbothered, viewing the rain as an exciting and memorable part of the festival."
brazil,185,"Imagine you are at the weekly market in Manaus, surrounded by a variety of traditional foods. You have the opportunity to taste a new dish containing tucupi, which is unlike anything you've tried before. How do you respond to this opportunity?",Openness to Experience,"I'm thrilled to try the tucupi dish and experience its unique flavors, maybe even find out how it's made!","I’d like to give the tucupi dish a try and see what it’s like, even if it’s a bit outside my usual preferences.",I might try a small portion of the tucupi dish if someone recommends it to me.,I’ll probably stick to foods I’m more accustomed to but might take a small taste if I'm curious.,I'll pass on the tucupi dish and opt for something I already know and like.
brazil,186,Assume you are responsible for organizing a group visit to the market in Manaus. How do you plan and manage your time to ensure everyone samples dishes like pernil assado and experiences local cuisine without missing anything?,Conscientiousness,I create a detailed itinerary with time slots for each dish and ensure everyone is briefed ahead of time to stay on schedule.,I make a flexible plan highlighting must-try dishes and set reminders to keep the group moving smoothly while exploring.,"I list key dishes to try and decide on the go, adapting the schedule as needed to cover most items.","I check out a few recommended stalls and manage time loosely, allowing the group to choose their own pace.",I let everyone roam freely at the market and suggest they meet up later to share their experiences.
brazil,187,"Imagine you find yourself at the market, surrounded by both familiar and new faces. How do you engage with the sellers and other visitors while trying out different dishes like tucupi sauce and pernil assado?",Extraversion,"I enthusiastically strike up conversations with everyone, asking about their experiences and stories behind each dish, while eagerly sharing my own thoughts.","I chat with several vendors and visitors, exchanging cooking tips and recommendations, and make an effort to learn about the food and people around me.","I enjoy sampling the dishes and engage in some light conversation with a few sellers and visitors, offering a comment or two about the food.","I try the dishes quietly, responding politely if approached, but mostly keep to myself while observing the event.","I focus solely on tasting the food without engaging much in conversation, keeping interactions to a minimum as I prefer enjoying the market on my own."
